X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
OPG (ng/ml),FGF2 (pg/ml),0.20204,0.20154881,0.14818001,0.19902,6.491853,0.022162857
sPECAM-1 (pg/ml),AXL (pg/ml),0.20151,0.044419423,0.008219995,0.19946,6.491853,0.39634654
FGF2 (pg/ml),DKK1 (ng/ml),0.20126,0.16176957,0.12511,0.19895,6.491853,0.19872198
sEGFR (pg/ml),AFP (pg/ml),0.20015,0.19419676,0.06803001,0.19819,6.491853,-0.077157274
Myeloperoxidase (ng/ml),GDF15 (ng/ml),0.2,0.186761,0.026050001,0.19824,6.491853,0.11506085
GDF15 (ng/ml),FGF2 (pg/ml),0.1994,0.18682918,0.13154998,0.19696,6.491853,0.11211963
OPN (pg/ml),FGF2 (pg/ml),0.1992,0.17806979,0.082440004,0.19632,6.491853,0.14536236
Myeloperoxidase (ng/ml),Cancer or Not,0.19909,0.14986038,0.13412,0.19735,6.491853,0.2218775
TIMP-1 (pg/ml),Myeloperoxidase (ng/ml),0.19879,0.14451611,0.04641,0.19695,6.491853,0.23296759
G-CSF (pg/ml),Galectin-3 (ng/ml),0.19876,0.19261938,0.06437001,0.197,6.491853,0.07836206
OPN (pg/ml),CEA (pg/ml),0.19835,0.17116731,0.038169995,0.19616,6.491853,0.1648717
CD44 (ng/ml),AXL (pg/ml),0.19697,0.037840843,0.02888,0.19486,6.491853,0.39890996
TIMP-1 (pg/ml),OPN (pg/ml),0.19655,-0.044487566,0.019359991,0.1945,6.491853,0.49095577
NSE (ng/ml),Cancer or Not,0.19467,0.18479513,0.17347,0.19229,6.491853,-0.0993724
TIMP-1 (pg/ml),FGF2 (pg/ml),0.19383,0.188307,0.08128,0.1915,6.491853,0.07431687
TIMP-1 (pg/ml),PAR (pg/ml),0.1938,0.09788731,0.016930006,0.19156,6.491853,0.30969775
sEGFR (pg/ml),CA19-9 (U/ml),0.1934,0.19241518,0.08892,0.1919,6.491853,-0.031381708
Thrombospondin-2 (pg/ml),sPECAM-1 (pg/ml),0.1934,0.11311918,0.035229996,0.19143,6.491853,0.2833387
FGF2 (pg/ml),AFP (pg/ml),0.19329,0.18252984,0.056969985,0.19094,6.491853,0.10373119
Thrombospondin-2 (pg/ml),sEGFR (pg/ml),0.19316,0.18813924,0.07184,0.1913,6.491853,0.070857294
Prolactin (pg/ml),IL-6 (pg/ml),0.19297,0.19280018,0.043080002,0.19136,6.491853,0.013031109
TIMP-2 (pg/ml),CA-125 (U/ml),0.19273,0.19025442,0.09587,0.19115,6.491853,0.049755152
sHER2/sEGFR2/sErbB2 (pg/ml),AFP (pg/ml),0.19218,0.19196841,0.076900005,0.1903,6.491853,-0.014545969
sEGFR (pg/ml),Cancer or Not,0.19195,0.11397143,0.122829996,0.18999,6.491853,-0.27924642
sHER2/sEGFR2/sErbB2 (pg/ml),IL-6 (pg/ml),0.19175,0.19079125,0.05861999,0.19006,6.491853,-0.030963715
sHER2/sEGFR2/sErbB2 (pg/ml),sFas (pg/ml),0.19132,0.1878471,0.06996,0.18954,6.491853,0.058931366
Midkine (pg/ml),AFP (pg/ml),0.1912,0.19115618,0.06705,0.18938,6.491853,-0.006620411
sHER2/sEGFR2/sErbB2 (pg/ml),AXL (pg/ml),0.19009,0.12495778,0.010090001,0.1882,6.491853,0.25521016
sFas (pg/ml),GDF15 (ng/ml),0.18938,0.1875942,0.110530004,0.18714,6.491853,0.04225868
sEGFR (pg/ml),G-CSF (pg/ml),0.18924,0.17649095,0.08866999,0.18748,6.491853,-0.1129117
TGFa (pg/ml),sHER2/sEGFR2/sErbB2 (pg/ml),0.1885,0.18847539,0.09045999,0.18759,6.491853,-0.004961849
IL-8 (pg/ml),CEA (pg/ml),0.18824,0.18709122,0.045770004,0.18623,6.491853,0.03389386
Kallikrein-6 (pg/ml),CYFRA 21-1 (pg/ml),0.18785,0.18770309,0.08151999,0.18637,6.491853,0.012120655
Prolactin (pg/ml),HE4 (pg/ml),0.18724,0.1811597,0.091460004,0.1859,6.491853,0.07797631
PAR (pg/ml),DKK1 (ng/ml),0.1871,0.084150344,0.052149996,0.18516,6.491853,0.32085767
Thrombospondin-2 (pg/ml),Galectin-3 (ng/ml),0.18698,0.18692951,0.073759995,0.18529,6.491853,0.007105255
sHER2/sEGFR2/sErbB2 (pg/ml),Cancer or Not,0.18692,0.18672204,0.14714,0.18487,6.491853,0.014070076
Myeloperoxidase (ng/ml),FGF2 (pg/ml),0.18673,0.17835,0.07154,0.18416,6.491853,0.09154232
Kallikrein-6 (pg/ml),AFP (pg/ml),0.18655,0.18588926,0.06722999,0.1848,6.491853,-0.02570507
sFas (pg/ml),OPG (ng/ml),0.18623,0.18559198,0.13333,0.1841,6.491853,0.025259199
PAR (pg/ml),AXL (pg/ml),0.1861,0.043006375,0.011590004,0.18422,6.491853,0.37827718
Myeloperoxidase (ng/ml),CA-125 (U/ml),0.18596,0.18500374,0.07653999,0.18445,6.491853,0.030923437
Thrombospondin-2 (pg/ml),Kallikrein-6 (pg/ml),0.18545,0.18465492,0.09257,0.18372,6.491853,-0.028197136
Prolactin (pg/ml),G-CSF (pg/ml),0.18481,0.18475442,0.08077,0.18303,6.491853,-0.00745485
sEGFR (pg/ml),CD44 (ng/ml),0.18464,0.07795007,0.016259998,0.18259,6.491853,0.32663426
TIMP-1 (pg/ml),NSE (ng/ml),0.18442,0.15117592,0.00914,0.18225,6.491853,0.18232961
Midkine (pg/ml),Mesothelin (ng/ml),0.18411,0.18160456,0.017859995,0.18186,6.491853,0.0500544
sPECAM-1 (pg/ml),Midkine (pg/ml),0.18371,0.18237676,0.020799994,0.18178,6.491853,0.03651358
Galectin-3 (ng/ml),AFP (pg/ml),0.1836,0.17986028,0.073309995,0.18184,6.491853,0.061153203
Kallikrein-6 (pg/ml),CA19-9 (U/ml),0.18342,0.18339323,0.056039996,0.18163,6.491853,0.005174083
Prolactin (pg/ml),CA19-9 (U/ml),0.18141,0.18106572,0.06623,0.17974,6.491853,0.018554842
GDF15 (ng/ml),Galectin-3 (ng/ml),0.18067,0.12515713,0.010559991,0.17902,6.491853,0.23561166
Midkine (pg/ml),FGF2 (pg/ml),0.18062,0.17763804,0.0638,0.17831,6.491853,0.054607294
TIMP-2 (pg/ml),Midkine (pg/ml),0.1803,0.17450412,0.008260004,0.17825,6.491853,0.07613072
TIMP-2 (pg/ml),sHER2/sEGFR2/sErbB2 (pg/ml),0.18026,0.13765135,0.010899998,0.17833,6.491853,0.20641862
CEA (pg/ml),CA19-9 (U/ml),0.18007,0.17408325,0.026789993,0.17805,6.491853,0.077374116
TIMP-2 (pg/ml),GDF15 (ng/ml),0.18002,0.121664,0.041460007,0.17819,6.491853,0.24156986
TGFa (pg/ml),Kallikrein-6 (pg/ml),0.17937,0.17936566,0.07080001,0.17804,6.491853,-0.002081548
sHER2/sEGFR2/sErbB2 (pg/ml),G-CSF (pg/ml),0.17925,0.17804463,0.071609996,0.17753,6.491853,-0.034718398
OPG (ng/ml),CA-125 (U/ml),0.17901,0.17849945,0.09719,0.17732,6.491853,0.022595547
Kallikrein-6 (pg/ml),IL-6 (pg/ml),0.17875,0.17831127,0.061679997,0.17664,6.491853,-0.0209455
sEGFR (pg/ml),AXL (pg/ml),0.17872,0.067123406,0.017340004,0.17654,6.491853,0.33406076
Galectin-3 (ng/ml),CA19-9 (U/ml),0.17784,0.16970111,0.06897999,0.17624,6.491853,0.09021574
OPG (ng/ml),DKK1 (ng/ml),0.17724,0.16811362,0.017300002,0.17676,6.491853,0.0955321
sHER2/sEGFR2/sErbB2 (pg/ml),CYFRA 21-1 (pg/ml),0.17703,-0.3897631,0.059270002,0.17535,6.491853,0.7528566
sPECAM-1 (pg/ml),sEGFR (pg/ml),0.17647,0.022036046,0.016009994,0.17448,6.491853,0.39298084
TIMP-1 (pg/ml),Galectin-3 (ng/ml),0.17515,0.1172617,0.032960013,0.1732,6.491853,0.24059989
sEGFR (pg/ml),HGF (pg/ml),0.17468,0.15007466,0.03102,0.17274,6.491853,-0.15686089
Prolactin (pg/ml),IL-8 (pg/ml),0.17397,0.1737844,0.021100007,0.17234,6.491853,-0.013623289
sPECAM-1 (pg/ml),NSE (ng/ml),0.17396,0.086979344,0.021599993,0.17189,6.491853,0.29492483
Prolactin (pg/ml),CA-125 (U/ml),0.17381,0.16930752,0.052499995,0.17232,6.491853,0.06710058
sFas (pg/ml),Kallikrein-6 (pg/ml),0.17372,0.1723786,0.062379993,0.17185,6.491853,-0.03662524
Myeloperoxidase (ng/ml),DKK1 (ng/ml),0.17252,0.14449148,0.04733999,0.17055,6.491853,0.16741718
GDF15 (ng/ml),CEA (pg/ml),0.17249,0.10614613,0.0831,0.17047,6.491853,0.25757304
PAR (pg/ml),NSE (ng/ml),0.17185,0.1509405,0.010179997,0.16989,6.491853,0.14460117
Prolactin (pg/ml),HGF (pg/ml),0.17138,0.17077428,0.03503,0.16927,6.491853,0.02461125
sHER2/sEGFR2/sErbB2 (pg/ml),Kallikrein-6 (pg/ml),0.17084,0.15924416,0.011579998,0.16891,6.491853,0.10768391
TGFa (pg/ml),CEA (pg/ml),0.1699,0.16986693,0.0511,0.16791,6.491853,0.005750596
Midkine (pg/ml),DKK1 (ng/ml),0.16975,0.16846861,0.029119998,0.16745,6.491853,0.035796683
sFas (pg/ml),Midkine (pg/ml),0.16968,0.16951461,0.043180004,0.16779,6.491853,-0.012860592
sFas (pg/ml),Prolactin (pg/ml),0.16945,0.1660344,0.055850007,0.16737,6.491853,-0.05844314
Thrombospondin-2 (pg/ml),FGF2 (pg/ml),0.1693,0.16616686,0.052600004,0.16731,6.491853,0.05597456
Galectin-3 (ng/ml),FGF2 (pg/ml),0.16917,0.16480984,0.063990004,0.16681,6.491853,0.06603157
Midkine (pg/ml),GDF15 (ng/ml),0.16901,0.16281977,0.029469997,0.16684,6.491853,0.07867798
TIMP-2 (pg/ml),Mesothelin (ng/ml),0.1682,0.11596554,0.010130003,0.16617,6.491853,0.2285486
CYFRA 21-1 (pg/ml),CEA (pg/ml),0.16817,0.029188856,0.051160008,0.16606,6.491853,0.37280175
Prolactin (pg/ml),AFP (pg/ml),0.16753,0.16673201,0.049259998,0.16601,6.491853,0.028248603
Midkine (pg/ml),AXL (pg/ml),0.16733,0.16591863,0.009719998,0.16528,6.491853,0.03756819
Thrombospondin-2 (pg/ml),Prolactin (pg/ml),0.16704,0.16692348,0.057100005,0.16517,6.491853,-0.010794708
Thrombospondin-2 (pg/ml),Mesothelin (ng/ml),0.16673,0.16577856,0.058860004,0.16492,6.491853,0.030845292
Mesothelin (ng/ml),HE4 (pg/ml),0.1662,0.13728283,0.07217,0.16468,6.491853,0.17005049
sHER2/sEGFR2/sErbB2 (pg/ml),CA19-9 (U/ml),0.16615,0.15301116,0.05213,0.16439,6.491853,0.1146248
TIMP-2 (pg/ml),Kallikrein-6 (pg/ml),0.16592,0.08756262,0.015530005,0.16362,6.491853,0.2799239
IL-6 (pg/ml),CEA (pg/ml),0.16505,0.1638332,0.031330004,0.16308,6.491853,0.03488275
HE4 (pg/ml),CEA (pg/ml),0.16431,0.16422106,0.039989993,0.16232,6.491853,-0.009430059
DKK1 (ng/ml),CA-125 (U/ml),0.16416,0.14447218,0.089209996,0.1626,6.491853,0.1403133
NSE (ng/ml),Midkine (pg/ml),0.16258,0.16169919,0.020429999,0.16048,6.491853,0.02967842
Kallikrein-6 (pg/ml),HGF (pg/ml),0.16241,0.15595645,0.03724,0.16064,6.491853,-0.08033404
OPN (pg/ml),OPG (ng/ml),0.16223,0.14188413,0.06374,0.16035,6.491853,0.14263894
sFas (pg/ml),OPN (pg/ml),0.16183,0.15938394,0.04682999,0.15967,6.491853,0.04945757
NSE (ng/ml),Galectin-3 (ng/ml),0.16167,0.15280828,0.04253,0.15945,6.491853,0.09413674
sPECAM-1 (pg/ml),CD44 (ng/ml),0.16161,0.07869272,0.011720002,0.15967,6.491853,0.28795362
Prolactin (pg/ml),OPN (pg/ml),0.16151,0.1550027,0.010630012,0.15955,6.491853,0.08066784
TIMP-1 (pg/ml),Angiopoietin-2 (pg/ml),0.16112,0.0912732,0.012160003,0.1591,6.491853,0.26428545
sPECAM-1 (pg/ml),DKK1 (ng/ml),0.16111,0.09817009,0.06001,0.15906,6.491853,0.25087827
sEGFR (pg/ml),IL-8 (pg/ml),0.16091,0.15636945,0.018870011,0.15902,6.491853,-0.06738356
Midkine (pg/ml),Cancer or Not,0.16089,0.15262367,0.12791,0.1586,6.491853,0.090919375
sHER2/sEGFR2/sErbB2 (pg/ml),IL-8 (pg/ml),0.16087,0.16082641,0.032199994,0.1587,6.491853,0.006601515
TIMP-1 (pg/ml),sFas (pg/ml),0.15984,0.15573873,0.049450003,0.15793,6.491853,0.06404115
sPECAM-1 (pg/ml),G-CSF (pg/ml),0.15969,0.1579869,0.045870006,0.15796,6.491853,0.041268583
sEGFR (pg/ml),OPN (pg/ml),0.15906,0.107735604,0.00883,0.1573,6.491853,-0.22654888
PAR (pg/ml),IL-8 (pg/ml),0.15897,0.15755498,0.0299,0.15725,6.491853,0.037616678
sPECAM-1 (pg/ml),sFas (pg/ml),0.15858,0.1579752,0.05065,0.15678,6.491853,0.024592893
sFas (pg/ml),DKK1 (ng/ml),0.1583,0.15807675,0.09883,0.15612,6.491853,0.014941469
sFas (pg/ml),Mesothelin (ng/ml),0.15786,0.1569,0.052789994,0.15577,6.491853,-0.030983657
OPG (ng/ml),NSE (ng/ml),0.15772,0.15750952,0.07646,0.15568,6.491853,0.014507885
Mesothelin (ng/ml),CA19-9 (U/ml),0.15768,0.15749642,0.043809995,0.15584,6.491853,0.013549418
Mesothelin (ng/ml),G-CSF (pg/ml),0.15764,0.15694255,0.053549998,0.15565,6.491853,-0.026409348
TIMP-2 (pg/ml),sPECAM-1 (pg/ml),0.15723,0.06425417,0.005250007,0.15517,6.491853,0.3049194
HGF (pg/ml),CEA (pg/ml),0.15721,0.12370288,0.02361001,0.15509,6.491853,0.18304951
GDF15 (ng/ml),DKK1 (ng/ml),0.15629,0.12479827,0.007579997,0.15527,6.491853,0.17745908
OPN (pg/ml),Galectin-3 (ng/ml),0.15624,0.07890746,0.009969994,0.15433,6.491853,0.2780873
sHER2/sEGFR2/sErbB2 (pg/ml),HGF (pg/ml),0.15546,0.15448491,0.020340003,0.15336,6.491853,0.031226378
Thrombospondin-2 (pg/ml),AXL (pg/ml),0.15487,0.067109995,0.0167,0.15307,6.491853,0.29624316
PAR (pg/ml),GDF15 (ng/ml),0.15427,0.107038386,0.03379999,0.15223,6.491853,0.21732834
sEGFR (pg/ml),CA-125 (U/ml),0.15366,0.15236478,0.043890003,0.15208,6.491853,-0.03598916
sHER2/sEGFR2/sErbB2 (pg/ml),OPN (pg/ml),0.15333,0.14716488,0.0396,0.15139,6.491853,0.07851829
NSE (ng/ml),Myeloperoxidase (ng/ml),0.15258,0.1316205,0.024089992,0.15045,6.491853,0.14477395
Galectin-3 (ng/ml),DKK1 (ng/ml),0.15253,0.1130093,0.04637,0.15087,6.491853,0.19879815
SHBG (nM),PAR (pg/ml),0.15244,0.10605756,0.004250001,0.15025,6.491853,0.21536581
sPECAM-1 (pg/ml),HE4 (pg/ml),0.15225,0.15214497,0.05755,0.151,6.491853,0.010248463
sEGFR (pg/ml),Myeloperoxidase (ng/ml),0.15223,0.121267006,0.016119998,0.15014,6.491853,-0.17596303
sHER2/sEGFR2/sErbB2 (pg/ml),Midkine (pg/ml),0.1517,0.14508025,0.016960002,0.14979,6.491853,0.08136189
Mesothelin (ng/ml),IL-6 (pg/ml),0.15166,0.1513989,0.03181,0.14951,6.491853,0.01615845
Galectin-3 (ng/ml),CA-125 (U/ml),0.15121,0.14912221,0.03187,0.14959,6.491853,0.045692287
TIMP-2 (pg/ml),PAR (pg/ml),0.15114,0.08582585,0.007569999,0.14889,6.491853,0.25556633
CEA (pg/ml),CA-125 (U/ml),0.15105,0.124847464,0.031330004,0.1491,6.491853,0.16187197
sHER2/sEGFR2/sErbB2 (pg/ml),FGF2 (pg/ml),0.15099,0.14570148,0.038709998,0.14896,6.491853,0.07272211
OPN (pg/ml),Angiopoietin-2 (pg/ml),0.15088,0.08334219,0.008069996,0.14875,6.491853,0.25988036
TIMP-1 (pg/ml),sPECAM-1 (pg/ml),0.15086,0.09804344,0.005790003,0.14882,6.491853,0.22981854
Mesothelin (ng/ml),CYFRA 21-1 (pg/ml),0.15068,0.15041086,0.039510004,0.14887,6.491853,-0.016405657
sHER2/sEGFR2/sErbB2 (pg/ml),Endoglin (pg/ml),0.15045,0.121762894,0.019900009,0.14837,6.491853,0.16937271
Prolactin (pg/ml),FGF2 (pg/ml),0.1502,0.12704492,0.041710004,0.14825,6.491853,0.1521679
TIMP-1 (pg/ml),CD44 (ng/ml),0.14998,0.115679964,0.02556999,0.14777,6.491853,0.18520266
TIMP-2 (pg/ml),AXL (pg/ml),0.1495,0.06608318,0.009330004,0.14725,6.491853,0.2888197
sEGFR (pg/ml),PAR (pg/ml),0.14939,0.08274448,0.007570006,0.14743,6.491853,0.25815794
Midkine (pg/ml),Kallikrein-6 (pg/ml),0.14937,0.14288051,0.013410002,0.14726,6.491853,0.080557324
Follistatin (pg/ml),Cancer or Not,0.14921,0.1302911,0.13363001,0.1469,6.491853,0.13754599
Mesothelin (ng/ml),GDF15 (ng/ml),0.14893,0.14251326,0.051359996,0.14708,6.491853,0.0801045
NSE (ng/ml),CEA (pg/ml),0.14882,0.1488175,0.037209995,0.14671,6.491853,0.001582075
sPECAM-1 (pg/ml),Kallikrein-6 (pg/ml),0.14881,0.12041793,0.009790003,0.14681,6.491853,0.16849947
Mesothelin (ng/ml),AXL (pg/ml),0.14879,0.12612894,0.015809998,0.14674,6.491853,0.15053591
Galectin-3 (ng/ml),Cancer or Not,0.14781,0.11510826,0.114709996,0.14612,6.491853,0.18083622
PAR (pg/ml),CD44 (ng/ml),0.14768,0.08857648,0.031960003,0.14581,6.491853,0.24311215
Prolactin (pg/ml),GDF15 (ng/ml),0.14754,0.13914087,0.059090003,0.14541,6.491853,0.09164675
OPG (ng/ml),Mesothelin (ng/ml),0.14745,0.13725771,0.06537,0.14574,6.491853,0.10095685
OPG (ng/ml),Midkine (pg/ml),0.14637,0.14612773,0.042179994,0.14425,6.491853,0.015565017
PAR (pg/ml),HGF (pg/ml),0.14611,0.13121496,0.029689997,0.1439,6.491853,0.122045204
Kallikrein-6 (pg/ml),CA-125 (U/ml),0.14596,0.009455681,0.04106,0.14432,6.491853,0.3694649
sPECAM-1 (pg/ml),IL-6 (pg/ml),0.14581,0.14561103,0.047259994,0.14376,6.491853,0.014105488
GDF15 (ng/ml),Follistatin (pg/ml),0.14504,0.11077525,0.0185,0.14294,6.491853,0.18510741
HE4 (pg/ml),Follistatin (pg/ml),0.14495,0.1426124,0.02363,0.14346,6.491853,0.04834873
PAR (pg/ml),HE4 (pg/ml),0.14407,0.13148855,0.054230005,0.14263,6.491853,0.11216707
G-CSF (pg/ml),Follistatin (pg/ml),0.14398,0.14133045,0.012120001,0.14199,6.491853,0.05147368
Mesothelin (ng/ml),AFP (pg/ml),0.14343,0.14278857,0.028949998,0.14166,6.491853,-0.025326297
TGFa (pg/ml),sPECAM-1 (pg/ml),0.14336,0.13970785,0.052340005,0.14224,6.491853,0.060433086
Kallikrein-6 (pg/ml),G-CSF (pg/ml),0.14302,0.1344109,0.034289993,0.14119,6.491853,-0.09278523
TGFa (pg/ml),PAR (pg/ml),0.14269,0.13583091,0.054309998,0.14144,6.491853,0.08281961
Kallikrein-6 (pg/ml),FGF2 (pg/ml),0.14263,0.14144297,0.03707,0.14067,6.491853,0.0344532
GDF15 (ng/ml),Angiopoietin-2 (pg/ml),0.14227,0.034360707,0.03502,0.14034,6.491853,0.3284955
CA 15-3 (U/ml),AFP (pg/ml),0.14223,0.14221624,0.023359995,0.14055,6.491853,-0.003709882
Thrombospondin-2 (pg/ml),Angiopoietin-2 (pg/ml),0.14197,0.054663442,0.017519996,0.13997,6.491853,0.29547682
OPG (ng/ml),Myeloperoxidase (ng/ml),0.14156,0.14126708,0.058580004,0.1398,6.491853,0.017115055
sHER2/sEGFR2/sErbB2 (pg/ml),Mesothelin (ng/ml),0.14144,0.14005747,0.016149998,0.13914,6.491853,0.037182376
IL-8 (pg/ml),Angiopoietin-2 (pg/ml),0.14114,0.14107823,0.014249995,0.13921,6.491853,0.007859315
TGFa (pg/ml),Mesothelin (ng/ml),0.14109,0.14101957,0.05685,0.13989,6.491853,0.008392995
Angiopoietin-2 (pg/ml),Cancer or Not,0.14082,0.11184077,0.10875,0.13898,6.491853,0.17023286
PAR (pg/ml),CA19-9 (U/ml),0.14005,0.13543227,0.041050002,0.13868,6.491853,0.067953795
sHER2/sEGFR2/sErbB2 (pg/ml),GDF15 (ng/ml),0.14005,0.11144663,0.07214999,0.13807,6.491853,0.1691253
Kallikrein-6 (pg/ml),GDF15 (ng/ml),0.13986,0.1361948,0.054980002,0.13794,6.491853,0.060541026
TIMP-2 (pg/ml),CEA (pg/ml),0.13983,0.13894321,0.023889996,0.13771,6.491853,-0.02977886
OPN (pg/ml),Midkine (pg/ml),0.13945,0.13467707,0.019440003,0.13749,6.491853,0.06908643
OPG (ng/ml),Follistatin (pg/ml),0.1394,0.13259326,0.07683001,0.13725,6.491853,0.08250302
OPN (pg/ml),DKK1 (ng/ml),0.13926,0.12058615,0.066479996,0.13712,6.491853,0.13665228
CEA (pg/ml),AFP (pg/ml),0.13905,0.13902341,0.011670001,0.13742,6.491853,-0.005157771
Thrombospondin-2 (pg/ml),Follistatin (pg/ml),0.13901,0.13694333,0.019129999,0.13717,6.491853,0.045460727
PAR (pg/ml),Galectin-3 (ng/ml),0.13881,0.0997484,0.013929993,0.137,6.491853,0.19764006
sEGFR (pg/ml),Endoglin (pg/ml),0.13866,0.12210224,0.016970001,0.13654,6.491853,0.12867697
Kallikrein-6 (pg/ml),AXL (pg/ml),0.13859,0.11669918,0.012880005,0.13643,6.491853,0.14795543
sFas (pg/ml),sEGFR (pg/ml),0.13833,0.1379439,0.034149997,0.13638,6.491853,-0.019649344
SHBG (nM),G-CSF (pg/ml),0.13809,0.13803445,0.02459,0.13642,6.491853,-0.007453466
Thrombospondin-2 (pg/ml),SHBG (nM),0.13773,0.13568299,0.035970002,0.13578,6.491853,0.045243945
Midkine (pg/ml),Follistatin (pg/ml),0.13765,0.13477045,0.01625,0.13545,6.491853,0.053661346
TIMP-1 (pg/ml),AXL (pg/ml),0.13727,0.07299756,0.006169997,0.13516,6.491853,0.2535201
OPG (ng/ml),CEA (pg/ml),0.13648,0.13576072,0.083850004,0.13436,6.491853,0.02681928
Mesothelin (ng/ml),HGF (pg/ml),0.1364,0.13401677,0.0268,0.13457,6.491853,-0.04881843
GDF15 (ng/ml),AXL (pg/ml),0.13629,0.09533642,0.057059996,0.13419,6.491853,0.2023699
sHER2/sEGFR2/sErbB2 (pg/ml),PAR (pg/ml),0.13604,0.09888025,0.005540002,0.13419,6.491853,0.19276866
NSE (ng/ml),CD44 (ng/ml),0.13562,0.12530246,0.021750001,0.13366,6.491853,0.10157526
sEGFR (pg/ml),Midkine (pg/ml),0.1356,0.13554706,0.007339999,0.13367,6.491853,0.007275835
TGFa (pg/ml),Follistatin (pg/ml),0.13539,0.13407515,0.02953,0.13304,6.491853,0.036260918
PAR (pg/ml),G-CSF (pg/ml),0.13459,0.13348202,0.038429998,0.13294,6.491853,0.0332863
sFas (pg/ml),AXL (pg/ml),0.13381,0.13365445,0.032229997,0.1322,6.491853,0.012472185
TIMP-2 (pg/ml),NSE (ng/ml),0.1338,0.09804122,0.007349998,0.13167,6.491853,0.18909991
SHBG (nM),IL-6 (pg/ml),0.13354,0.13305116,0.033510003,0.13191,6.491853,0.022109846
sPECAM-1 (pg/ml),AFP (pg/ml),0.13354,0.13219182,0.029239997,0.13181,6.491853,0.03671757
sPECAM-1 (pg/ml),Endoglin (pg/ml),0.13324,0.101172,0.010869999,0.13122,6.491853,0.1790754
PAR (pg/ml),OPG (ng/ml),0.13313,0.13308702,0.028119996,0.13111,6.491853,-0.006555952
Prolactin (pg/ml),NSE (ng/ml),0.13312,0.13311674,0.010300003,0.13106,6.491853,0.00180669
OPG (ng/ml),Kallikrein-6 (pg/ml),0.13299,0.11590047,0.059070006,0.13093,6.491853,0.13072695
NSE (ng/ml),GDF15 (ng/ml),0.13289,0.12954734,0.03508,0.13098,6.491853,0.05781568
Galectin-3 (ng/ml),Follistatin (pg/ml),0.13278,0.1312697,0.029229999,0.131,6.491853,0.038862634
Follistatin (pg/ml),AFP (pg/ml),0.13277,0.13243237,0.020329997,0.13109,6.491853,-0.018374898
TIMP-2 (pg/ml),sEGFR (pg/ml),0.13277,0.06651292,0.007220008,0.13076,6.491853,0.2574045
TIMP-1 (pg/ml),Mesothelin (ng/ml),0.13257,0.10984468,0.009709999,0.13084,6.491853,0.1507492
sHER2/sEGFR2/sErbB2 (pg/ml),Galectin-3 (ng/ml),0.13236,0.13106686,0.024809994,0.12997,6.491853,-0.035960242
HGF (pg/ml),Angiopoietin-2 (pg/ml),0.13207,0.09066163,0.02135,0.13049,6.491853,0.20349048
G-CSF (pg/ml),CEA (pg/ml),0.13198,0.13148044,0.015409999,0.13005,6.491853,0.02235103
Kallikrein-6 (pg/ml),IL-8 (pg/ml),0.13187,0.12942053,0.013550002,0.12999,6.491853,-0.049492106
OPG (ng/ml),Galectin-3 (ng/ml),0.13177,0.13111126,0.0427,0.13015,6.491853,0.025665898
Prolactin (pg/ml),Midkine (pg/ml),0.13171,0.12554573,0.014979996,0.12973,6.491853,0.078512885
sPECAM-1 (pg/ml),GDF15 (ng/ml),0.13167,0.12020688,0.04123,0.12963,6.491853,0.107065976
CEA (pg/ml),CD44 (ng/ml),0.13161,0.13098082,0.02492001,0.12969,6.491853,-0.02508365
sHER2/sEGFR2/sErbB2 (pg/ml),Prolactin (pg/ml),0.13155,0.13114594,0.0161,0.12949,6.491853,-0.020101406
PAR (pg/ml),Follistatin (pg/ml),0.13138,0.10795128,0.009330004,0.12933,6.491853,0.15306443
IL-6 (pg/ml),Follistatin (pg/ml),0.13136,0.1308394,0.020390004,0.12977,6.491853,-0.022816518
Endoglin (pg/ml),Angiopoietin-2 (pg/ml),0.13132,0.10686802,0.009790003,0.12924,6.491853,0.15637128
CA19-9 (U/ml),CA 15-3 (U/ml),0.13121,0.119214535,0.019189999,0.12958,6.491853,0.10952382
NSE (ng/ml),Follistatin (pg/ml),0.13057,0.12316963,0.017439991,0.12837,6.491853,0.08602538
sPECAM-1 (pg/ml),HGF (pg/ml),0.13057,0.12913056,0.016950004,0.12852,6.491853,0.03793996
Endoglin (pg/ml),AXL (pg/ml),0.13035,0.10880183,0.013059996,0.12816,6.491853,0.14679295
sPECAM-1 (pg/ml),CA19-9 (U/ml),0.13018,0.13017878,0.029569998,0.12866,6.491853,-0.001107222
OPN (pg/ml),Kallikrein-6 (pg/ml),0.12991,0.12882742,0.021940008,0.12793,6.491853,0.032902546
Mesothelin (ng/ml),CEA (pg/ml),0.12987,0.12967008,0.018320002,0.12785,6.491853,-0.014139002
TIMP-2 (pg/ml),DKK1 (ng/ml),0.12956,0.101261936,0.051879995,0.12765,6.491853,0.16822027
OPN (pg/ml),Mesothelin (ng/ml),0.12947,0.123232715,0.00925,0.12734,6.491853,0.078976534
FGF2 (pg/ml),AXL (pg/ml),0.12936,0.12654676,0.014870003,0.12765,6.491853,-0.053040083
Kallikrein-6 (pg/ml),Cancer or Not,0.12924,0.12744744,0.11392,0.12729,6.491853,0.04233865
sFas (pg/ml),CA 15-3 (U/ml),0.12901,0.12900306,0.031079996,0.12707,6.491853,0.002635635
