X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
sHER2/sEGFR2/sErbB2 (pg/ml),CA19-9 (U/ml),0.19124,0.17753696,0.06698,0.19124,5.9541965,0.11705994
TIMP-2 (pg/ml),Kallikrein-6 (pg/ml),0.19038,0.12139101,0.03195001,0.19038,5.9541965,0.26265755
IL-8 (pg/ml),DKK1 (ng/ml),0.18958,0.18677124,0.05189,0.18958,5.9541965,0.052997604
TIMP-1 (pg/ml),AFP (pg/ml),0.18854,0.18644898,0.05929,0.18854,5.9541965,0.04572764
Mesothelin (ng/ml),AFP (pg/ml),0.18837,0.18697293,0.057800002,0.18837,5.9541965,-0.03737736
Mesothelin (ng/ml),G-CSF (pg/ml),0.18811,0.18636791,0.050720006,0.18811,5.9541965,-0.041738257
Kallikrein-6 (pg/ml),CYFRA 21-1 (pg/ml),0.18791,0.18779917,0.061390005,0.18791,5.9541965,0.010527942
Myeloperoxidase (ng/ml),CD44 (ng/ml),0.18758,0.16804849,0.014610007,0.18758,5.9541965,-0.13975519
TIMP-1 (pg/ml),NSE (ng/ml),0.18728,0.1686374,0.026119992,0.18728,5.9541965,0.13653791
Thrombospondin-2 (pg/ml),Galectin-3 (ng/ml),0.18722,0.18685758,0.057490002,0.18722,5.9541965,-0.019037578
TIMP-1 (pg/ml),Galectin-3 (ng/ml),0.18665,0.14932445,0.018490002,0.18665,5.9541965,0.19319819
HGF (pg/ml),AFP (pg/ml),0.18648,0.16340357,0.02161,0.18648,5.9541965,0.15190926
CA 15-3 (U/ml),AFP (pg/ml),0.18617,0.1860043,0.023600005,0.18617,5.9541965,-0.012872525
TGFa (pg/ml),Follistatin (pg/ml),0.18596,0.1845608,0.054619998,0.18596,5.9541965,0.037405822
TIMP-1 (pg/ml),Angiopoietin-2 (pg/ml),0.18559,0.1236662,0.025470003,0.18559,5.9541965,0.24884494
PAR (pg/ml),IL-8 (pg/ml),0.1854,0.18359174,0.02098,0.1854,5.9541965,0.042523555
Kallikrein-6 (pg/ml),CA19-9 (U/ml),0.18504,0.1850379,0.06413,0.18504,5.9541965,0.0014498213
FGF2 (pg/ml),DKK1 (ng/ml),0.18492,0.12549824,0.07727,0.18492,5.9541965,0.2437658
TIMP-1 (pg/ml),HE4 (pg/ml),0.18489,0.13541259,0.07173,0.18489,5.9541965,0.22243519
OPG (ng/ml),G-CSF (pg/ml),0.18457,0.18155737,0.08925,0.18457,5.9541965,0.054887414
TGFa (pg/ml),Galectin-3 (ng/ml),0.18414,0.18263496,0.037850007,0.18414,5.9541965,0.03879482
TGFa (pg/ml),CEA (pg/ml),0.18313,0.18312551,0.09656999,0.18313,5.9541965,0.0021184096
OPN (pg/ml),DKK1 (ng/ml),0.1826,0.15103494,0.046120003,0.1826,5.9541965,0.17766562
Midkine (pg/ml),CYFRA 21-1 (pg/ml),0.18245,0.18244986,0.06454,0.18245,5.9541965,3.723942E-4
Midkine (pg/ml),AXL (pg/ml),0.18212,0.18131675,0.00897,0.18212,5.9541965,0.028341554
HE4 (pg/ml),Galectin-3 (ng/ml),0.18211,0.18163957,0.070420004,0.18211,5.9541965,-0.02168924
sFas (pg/ml),sEGFR (pg/ml),0.18183,0.18111992,0.04305,0.18183,5.9541965,-0.02664744
sEGFR (pg/ml),PAR (pg/ml),0.18157,0.09069903,0.014569998,0.18157,5.9541965,0.3014481
TIMP-1 (pg/ml),G-CSF (pg/ml),0.18135,0.16045593,0.03651,0.18135,5.9541965,0.1445478
sPECAM-1 (pg/ml),sFas (pg/ml),0.18133,0.17449026,0.037000004,0.18133,5.9541965,0.08270273
Thrombospondin-2 (pg/ml),AXL (pg/ml),0.18132,0.06590082,0.012799993,0.18132,5.9541965,0.339734
sEGFR (pg/ml),HGF (pg/ml),0.18121,0.16400655,0.03019999,0.18121,5.9541965,-0.13116191
TIMP-1 (pg/ml),TGFa (pg/ml),0.18121,0.16198134,0.03643,0.18121,5.9541965,0.13866742
sPECAM-1 (pg/ml),NSE (ng/ml),0.18108,0.1254096,0.013290003,0.18108,5.9541965,0.23594576
sHER2/sEGFR2/sErbB2 (pg/ml),HGF (pg/ml),0.18086,0.18023783,0.022929996,0.18086,5.9541965,0.024943382
OPN (pg/ml),G-CSF (pg/ml),0.18055,0.13799265,0.05149,0.18055,5.9541965,0.20629431
TIMP-1 (pg/ml),CA-125 (U/ml),0.18011,0.14737624,0.035990003,0.18011,5.9541965,0.18092473
TIMP-1 (pg/ml),sFas (pg/ml),0.1795,0.16824362,0.05202,0.1795,5.9541965,0.10609611
sFas (pg/ml),OPG (ng/ml),0.17908,0.17747013,0.088769995,0.17908,5.9541965,0.04012301
OPN (pg/ml),HE4 (pg/ml),0.17812,0.16974407,0.049850002,0.17812,5.9541965,0.09152008
NSE (ng/ml),CA-125 (U/ml),0.17792,0.17617811,0.049179997,0.17792,5.9541965,0.041735835
Kallikrein-6 (pg/ml),IL-6 (pg/ml),0.17718,0.17255431,0.05371,0.17718,5.9541965,-0.06801245
TIMP-2 (pg/ml),GDF15 (ng/ml),0.17709,0.14172685,0.055580005,0.17709,5.9541965,0.18805096
sPECAM-1 (pg/ml),HE4 (pg/ml),0.1766,0.17585489,0.0661,0.1766,5.9541965,0.027296545
Myeloperoxidase (ng/ml),Kallikrein-6 (pg/ml),0.17648,0.16170542,0.019440003,0.17648,5.9541965,-0.1215507
Thrombospondin-2 (pg/ml),Mesothelin (ng/ml),0.17632,0.17622155,0.062580004,0.17632,5.9541965,0.009922421
PAR (pg/ml),GDF15 (ng/ml),0.17607,0.11758541,0.016410008,0.17607,5.9541965,0.24183588
sPECAM-1 (pg/ml),CD44 (ng/ml),0.17607,0.095194146,0.014020011,0.17607,5.9541965,0.2843868
sEGFR (pg/ml),Midkine (pg/ml),0.17603,0.17542458,0.025399998,0.17603,5.9541965,0.024605269
Galectin-3 (ng/ml),CD44 (ng/ml),0.17585,0.15718703,0.01771,0.17585,5.9541965,-0.13661249
sEGFR (pg/ml),Mesothelin (ng/ml),0.17527,0.15346634,0.009190001,0.17527,5.9541965,0.14766061
sFas (pg/ml),DKK1 (ng/ml),0.17479,0.17434038,0.06656999,0.17479,5.9541965,0.021204112
OPN (pg/ml),CA19-9 (U/ml),0.17474,0.16251479,0.047429994,0.17474,5.9541965,0.110567644
TIMP-2 (pg/ml),AXL (pg/ml),0.17444,0.075328484,0.022969991,0.17444,5.9541965,0.3148198
TIMP-1 (pg/ml),Midkine (pg/ml),0.17426,0.17304549,0.031460002,0.17426,5.9541965,0.034850005
OPG (ng/ml),AFP (pg/ml),0.17409,0.17401822,0.0972,0.17409,5.9541965,-0.008472113
sHER2/sEGFR2/sErbB2 (pg/ml),PAR (pg/ml),0.17408,0.13391384,0.015839994,0.17408,5.9541965,0.20041496
sFas (pg/ml),Midkine (pg/ml),0.17388,0.17378572,0.04794,0.17388,5.9541965,-0.00971006
OPG (ng/ml),CA-125 (U/ml),0.17299,0.17291793,0.097619995,0.17299,5.9541965,0.008489313
sEGFR (pg/ml),Myeloperoxidase (ng/ml),0.17291,0.14500786,0.01369001,0.17291,5.9541965,-0.16703933
TIMP-2 (pg/ml),CA-125 (U/ml),0.17214,0.1682093,0.05451,0.17214,5.9541965,0.062695265
TIMP-2 (pg/ml),sEGFR (pg/ml),0.17212,0.05785398,0.021390006,0.17212,5.9541965,0.33803257
TIMP-1 (pg/ml),AXL (pg/ml),0.17124,0.099481784,0.014620006,0.17124,5.9541965,0.26787725
sHER2/sEGFR2/sErbB2 (pg/ml),IL-8 (pg/ml),0.17096,0.17092472,0.033779994,0.17096,5.9541965,0.005938369
OPG (ng/ml),CA19-9 (U/ml),0.1706,0.17059818,0.08598,0.1706,5.9541965,-0.001347145
TIMP-1 (pg/ml),sPECAM-1 (pg/ml),0.1705,0.11353022,0.02505,0.1705,5.9541965,0.23868343
Galectin-3 (ng/ml),AFP (pg/ml),0.17034,0.16807102,0.047750004,0.17034,5.9541965,0.047633924
sFas (pg/ml),Galectin-3 (ng/ml),0.17017,0.16989952,0.04998999,0.17017,5.9541965,0.016445886
sPECAM-1 (pg/ml),IL-6 (pg/ml),0.17017,0.16918136,0.032279998,0.17017,5.9541965,0.031442497
sPECAM-1 (pg/ml),Kallikrein-6 (pg/ml),0.17016,0.15141952,0.015969992,0.17016,5.9541965,0.13689584
TGFa (pg/ml),OPG (ng/ml),0.1701,0.16994388,0.04846,0.1701,5.9541965,0.012494935
sEGFR (pg/ml),Endoglin (pg/ml),0.16994,0.14281382,0.019139998,0.16994,5.9541965,0.16470028
NSE (ng/ml),CD44 (ng/ml),0.1699,0.16471757,0.023770005,0.1699,5.9541965,-0.07198911
IL-6 (pg/ml),Angiopoietin-2 (pg/ml),0.16987,0.14474355,0.026700005,0.16987,5.9541965,0.15851328
Kallikrein-6 (pg/ml),FGF2 (pg/ml),0.16973,0.1687229,0.023610003,0.16973,5.9541965,-0.031734694
TGFa (pg/ml),Leptin (pg/ml),0.16948,0.16907367,0.065689996,0.16948,5.9541965,-0.020157434
Kallikrein-6 (pg/ml),HGF (pg/ml),0.16915,0.15345293,0.024609998,0.16915,5.9541965,-0.12528794
OPN (pg/ml),FGF2 (pg/ml),0.16891,0.16504745,0.0233,0.16891,5.9541965,0.06214936
TIMP-2 (pg/ml),IL-8 (pg/ml),0.16838,0.1669493,0.026219994,0.16838,5.9541965,-0.037824627
OPN (pg/ml),Angiopoietin-2 (pg/ml),0.16837,0.11453133,0.013840001,0.16837,5.9541965,0.2320316
Mesothelin (ng/ml),AXL (pg/ml),0.16834,0.15429136,0.0102699995,0.16834,5.9541965,0.11852691
CA19-9 (U/ml),CA 15-3 (U/ml),0.16781,0.15712701,0.03518,0.16781,5.9541965,0.103358544
Myeloperoxidase (ng/ml),GDF15 (ng/ml),0.16776,0.16415408,0.032879993,0.16776,5.9541965,0.060049318
Midkine (pg/ml),IL-6 (pg/ml),0.16774,0.1677292,0.03339,0.16774,5.9541965,-0.0032864409
sPECAM-1 (pg/ml),GDF15 (ng/ml),0.16737,0.15013297,0.04455001,0.16737,5.9541965,0.1312899
Mesothelin (ng/ml),IL-6 (pg/ml),0.16733,0.16717541,0.045770004,0.16733,5.9541965,-0.012433198
OPG (ng/ml),Mesothelin (ng/ml),0.16719,0.16368946,0.05912,0.16719,5.9541965,0.059165277
PAR (pg/ml),NSE (ng/ml),0.16718,0.1590125,0.01873,0.16718,5.9541965,0.09037424
IL-8 (pg/ml),CD44 (ng/ml),0.16706,0.16553247,0.05501,0.16706,5.9541965,-0.039083716
Kallikrein-6 (pg/ml),CA-125 (U/ml),0.16689,-0.01923044,0.03334,0.16689,5.9541965,0.43141678
sPECAM-1 (pg/ml),OPG (ng/ml),0.16659,0.15584233,0.069620006,0.16659,5.9541965,0.10367095
OPN (pg/ml),AFP (pg/ml),0.16643,0.15439586,0.044919997,0.16643,5.9541965,0.1097002
sPECAM-1 (pg/ml),HGF (pg/ml),0.16629,0.163232,0.018480003,0.16629,5.9541965,0.055299155
sPECAM-1 (pg/ml),Endoglin (pg/ml),0.16627,0.106677204,0.019560002,0.16627,5.9541965,0.24411635
GDF15 (ng/ml),Angiopoietin-2 (pg/ml),0.16621,0.08434096,0.043579996,0.16621,5.9541965,0.28612766
TGFa (pg/ml),sPECAM-1 (pg/ml),0.16616,0.15837401,0.06625,0.16616,5.9541965,0.08823825
PAR (pg/ml),HE4 (pg/ml),0.16582,0.14808856,0.061860003,0.16582,5.9541965,0.13315944
OPG (ng/ml),CA 15-3 (U/ml),0.16518,0.16433677,0.079959996,0.16518,5.9541965,0.029038442
TIMP-2 (pg/ml),NSE (ng/ml),0.16511,0.16491175,0.015620008,0.16511,5.9541965,-0.014080607
Mesothelin (ng/ml),CA-125 (U/ml),0.16507,0.13514914,0.03988,0.16507,5.9541965,0.1729765
PAR (pg/ml),Mesothelin (ng/ml),0.165,0.13735864,0.018100008,0.165,5.9541965,0.16625693
DKK1 (ng/ml),CA-125 (U/ml),0.16449,0.12802628,0.050049998,0.16449,5.9541965,0.19095476
Myeloperoxidase (ng/ml),Leptin (pg/ml),0.16392,0.16299607,0.031729996,0.16392,5.9541965,-0.03039613
PAR (pg/ml),CA19-9 (U/ml),0.16391,0.157106,0.032649998,0.16391,5.9541965,0.082486376
sEGFR (pg/ml),Kallikrein-6 (pg/ml),0.16378,0.13796991,0.010909997,0.16378,5.9541965,0.16065522
TIMP-2 (pg/ml),PAR (pg/ml),0.16365,0.07832155,0.007199999,0.16365,5.9541965,0.29211035
HE4 (pg/ml),CEA (pg/ml),0.16348,0.16270518,0.06856,0.16348,5.9541965,-0.027835535
Galectin-3 (ng/ml),FGF2 (pg/ml),0.16344,0.16250356,0.032570004,0.16344,5.9541965,0.030601483
TGFa (pg/ml),PAR (pg/ml),0.16335,0.15211812,0.05469,0.16335,5.9541965,0.10598062
Myeloperoxidase (ng/ml),Mesothelin (ng/ml),0.16327,0.15682122,0.011539996,0.16327,5.9541965,-0.08030426
sHER2/sEGFR2/sErbB2 (pg/ml),CA-125 (U/ml),0.16327,0.0083117485,0.0339,0.16327,5.9541965,0.39364737
CEA (pg/ml),CA19-9 (U/ml),0.16301,0.15836063,0.030640006,0.16301,5.9541965,0.06818634
GDF15 (ng/ml),CYFRA 21-1 (pg/ml),0.163,0.04692617,0.027059995,0.163,5.9541965,0.3406961
IL-8 (pg/ml),CEA (pg/ml),0.16279,0.16221498,0.027830005,0.16279,5.9541965,0.023979519
Thrombospondin-2 (pg/ml),FGF2 (pg/ml),0.16277,0.1572576,0.031959996,0.16277,5.9541965,0.074245535
Mesothelin (ng/ml),CA19-9 (U/ml),0.1622,0.16216815,0.04888,0.1622,5.9541965,0.0056439466
Midkine (pg/ml),FGF2 (pg/ml),0.16206,0.1614694,0.037420005,0.16206,5.9541965,0.024302013
TGFa (pg/ml),OPN (pg/ml),0.16205,0.1508496,0.03147,0.16205,5.9541965,0.10583191
NSE (ng/ml),Midkine (pg/ml),0.16166,0.16118018,0.043240003,0.16166,5.9541965,0.021904724
PAR (pg/ml),Galectin-3 (ng/ml),0.16165,0.12697044,0.028620005,0.16165,5.9541965,0.18622448
sFas (pg/ml),Myeloperoxidase (ng/ml),0.16151,0.16096245,0.017909996,0.16151,5.9541965,0.023400063
Kallikrein-6 (pg/ml),CA 15-3 (U/ml),0.16107,0.105623126,0.01365,0.16107,5.9541965,0.2354716
TIMP-1 (pg/ml),FGF2 (pg/ml),0.16104,0.1603425,0.037830003,0.16104,5.9541965,0.026410066
sFas (pg/ml),AXL (pg/ml),0.16027,0.15932287,0.03805,0.16027,5.9541965,0.030775491
Myeloperoxidase (ng/ml),Midkine (pg/ml),0.16018,0.15979345,0.036180004,0.16018,5.9541965,-0.019661056
Thrombospondin-2 (pg/ml),Angiopoietin-2 (pg/ml),0.16016,0.054646797,0.014160007,0.16016,5.9541965,0.32482797
CA-125 (U/ml),AXL (pg/ml),0.16006,0.16003568,0.051060006,0.16006,5.9541965,-0.0049318867
sFas (pg/ml),CA 15-3 (U/ml),0.15987,0.15986629,0.037369996,0.15987,5.9541965,-0.0019243222
sPECAM-1 (pg/ml),DKK1 (ng/ml),0.15975,0.103872,0.04197,0.15975,5.9541965,0.23638527
NSE (ng/ml),Mesothelin (ng/ml),0.15943,0.15928447,0.020209998,0.15943,5.9541965,-0.012063429
NSE (ng/ml),Galectin-3 (ng/ml),0.15901,0.15053949,0.006160006,0.15901,5.9541965,0.092035316
sPECAM-1 (pg/ml),AFP (pg/ml),0.15869,0.15501757,0.04348,0.15869,5.9541965,0.060600642
SHBG (nM),sFas (pg/ml),0.15814,0.15338384,0.017009996,0.15814,5.9541965,-0.06896498
Midkine (pg/ml),HGF (pg/ml),0.1577,0.014905557,0.030549996,0.1577,5.9541965,0.37788153
sPECAM-1 (pg/ml),CA19-9 (U/ml),0.15769,0.15766838,0.03153,0.15769,5.9541965,0.0046502044
sPECAM-1 (pg/ml),CA-125 (U/ml),0.15758,0.15749767,0.015209999,0.15758,5.9541965,-0.009073376
sHER2/sEGFR2/sErbB2 (pg/ml),GDF15 (ng/ml),0.15757,0.12501681,0.075540006,0.15757,5.9541965,0.18042505
sEGFR (pg/ml),IL-8 (pg/ml),0.15752,0.15366092,0.017679997,0.15752,5.9541965,-0.062121376
sPECAM-1 (pg/ml),Mesothelin (ng/ml),0.15745,0.15201922,0.013710007,0.15745,5.9541965,0.073693916
OPN (pg/ml),NSE (ng/ml),0.15727,0.15566474,0.016429998,0.15727,5.9541965,0.04006571
OPN (pg/ml),OPG (ng/ml),0.15719,0.15233247,0.034479998,0.15719,5.9541965,0.06969593
sPECAM-1 (pg/ml),Galectin-3 (ng/ml),0.15707,0.15698498,0.030469999,0.15707,5.9541965,0.009220246
Galectin-3 (ng/ml),CA19-9 (U/ml),0.15695,0.15043871,0.03181,0.15695,5.9541965,0.080692515
OPN (pg/ml),Leptin (pg/ml),0.15694,0.15267318,0.02437,0.15694,5.9541965,-0.065320894
sPECAM-1 (pg/ml),FGF2 (pg/ml),0.15682,0.1538344,0.02634,0.15682,5.9541965,0.054640666
sFas (pg/ml),Endoglin (pg/ml),0.15657,0.15624318,0.043410003,0.15657,5.9541965,0.01807826
OPG (ng/ml),FGF2 (pg/ml),0.15648,0.15410791,0.08352,0.15648,5.9541965,-0.04870411
sPECAM-1 (pg/ml),CYFRA 21-1 (pg/ml),0.15632,0.15556104,0.028000005,0.15632,5.9541965,0.0275493
Galectin-3 (ng/ml),CA-125 (U/ml),0.15631,0.15538526,0.020250008,0.15631,5.9541965,0.030409751
TIMP-1 (pg/ml),Leptin (pg/ml),0.15566,0.1521062,0.009280004,0.15566,5.9541965,-0.059613835
GDF15 (ng/ml),AXL (pg/ml),0.15563,0.102383636,0.031420007,0.15563,5.9541965,0.23075175
Leptin (pg/ml),Galectin-3 (ng/ml),0.15553,0.15479024,0.040680006,0.15553,5.9541965,-0.027198605
GDF15 (ng/ml),Galectin-3 (ng/ml),0.15539,0.12196015,0.034519993,0.15539,5.9541965,0.18283829
IL-6 (pg/ml),Follistatin (pg/ml),0.15533,0.15132388,0.021390002,0.15533,5.9541965,-0.06329394
OPN (pg/ml),CA-125 (U/ml),0.15528,0.14219412,0.016259998,0.15528,5.9541965,0.11439347
Midkine (pg/ml),CA-125 (U/ml),0.15522,0.1548946,0.04348,0.15522,5.9541965,0.018038671
CA 15-3 (U/ml),CA-125 (U/ml),0.15497,-0.043243513,0.01681,0.15497,5.9541965,0.44521177
Mesothelin (ng/ml),GDF15 (ng/ml),0.15478,0.1544073,0.04232,0.15478,5.9541965,0.019305635
Thrombospondin-2 (pg/ml),Follistatin (pg/ml),0.15477,0.15344319,0.025619999,0.15477,5.9541965,0.036425512
sHER2/sEGFR2/sErbB2 (pg/ml),Myeloperoxidase (ng/ml),0.15459,0.15201509,0.008780003,0.15459,5.9541965,-0.050743584
HE4 (pg/ml),AXL (pg/ml),0.15438,0.14889339,0.04155,0.15438,5.9541965,0.07407166
OPG (ng/ml),Angiopoietin-2 (pg/ml),0.15411,0.15359426,0.0607,0.15411,5.9541965,0.022709912
Thrombospondin-2 (pg/ml),CA 15-3 (U/ml),0.15408,0.14699489,0.03278,0.15408,5.9541965,0.08417315
sFas (pg/ml),Mesothelin (ng/ml),0.15391,0.15300211,0.034360003,0.15391,5.9541965,-0.030131191
sPECAM-1 (pg/ml),IL-8 (pg/ml),0.15363,0.15286376,0.02894,0.15363,5.9541965,-0.027681196
Prolactin (pg/ml),HGF (pg/ml),0.15361,0.14997724,0.016210005,0.15361,5.9541965,-0.060272455
Midkine (pg/ml),Kallikrein-6 (pg/ml),0.15329,0.15091757,0.024020001,0.15329,5.9541965,0.04870763
PAR (pg/ml),CD44 (ng/ml),0.15328,0.07780689,0.019840002,0.15328,5.9541965,0.2747237
Mesothelin (ng/ml),CYFRA 21-1 (pg/ml),0.15322,0.15263607,0.045220003,0.15322,5.9541965,-0.024164638
Follistatin (pg/ml),CYFRA 21-1 (pg/ml),0.1529,0.15264328,0.03384,0.1529,5.9541965,0.016022338
OPG (ng/ml),Kallikrein-6 (pg/ml),0.15279,0.14441088,0.071109995,0.15279,5.9541965,0.091537535
Kallikrein-6 (pg/ml),DKK1 (ng/ml),0.15271,0.15231188,0.058210008,0.15271,5.9541965,0.019953035
PAR (pg/ml),Kallikrein-6 (pg/ml),0.1525,0.14733699,0.013329998,0.1525,5.9541965,0.07185414
sHER2/sEGFR2/sErbB2 (pg/ml),CA 15-3 (U/ml),0.1524,0.13164276,0.021809995,0.1524,5.9541965,0.14407377
sEGFR (pg/ml),CA-125 (U/ml),0.15239,0.15223227,0.035079993,0.15239,5.9541965,-0.012559112
TGFa (pg/ml),AXL (pg/ml),0.15208,0.14951947,0.05125,0.15208,5.9541965,0.050601657
sFas (pg/ml),GDF15 (ng/ml),0.15198,0.14665118,0.054849997,0.15198,5.9541965,0.072998725
TIMP-1 (pg/ml),SHBG (nM),0.15186,0.15175202,0.02764,0.15186,5.9541965,0.010391162
Thrombospondin-2 (pg/ml),Endoglin (pg/ml),0.15184,0.11480479,0.008589998,0.15184,5.9541965,0.19244535
AXL (pg/ml),AFP (pg/ml),0.15161,0.14958756,0.039449997,0.15161,5.9541965,0.04497159
TGFa (pg/ml),CA 15-3 (U/ml),0.15157,0.15154335,0.02633001,0.15157,5.9541965,-0.0051625776
Kallikrein-6 (pg/ml),Galectin-3 (ng/ml),0.15143,0.14352503,0.01473999,0.15143,5.9541965,-0.08890985
sHER2/sEGFR2/sErbB2 (pg/ml),OPG (ng/ml),0.15143,0.14931326,0.08420999,0.15143,5.9541965,0.046008095
sEGFR (pg/ml),Follistatin (pg/ml),0.1514,0.14803256,0.0092099905,0.1514,5.9541965,0.058029592
Prolactin (pg/ml),Follistatin (pg/ml),0.15137,0.13019751,0.01703,0.15137,5.9541965,0.1455077
sHER2/sEGFR2/sErbB2 (pg/ml),Leptin (pg/ml),0.15125,0.1511628,0.016780004,0.15125,5.9541965,0.009338439
Midkine (pg/ml),IL-8 (pg/ml),0.15097,0.15080945,0.027099997,0.15097,5.9541965,-0.0126703745
Midkine (pg/ml),GDF15 (ng/ml),0.15094,0.1477554,0.030440003,0.15094,5.9541965,0.056432266
GDF15 (ng/ml),CD44 (ng/ml),0.15083,0.12750566,0.053670004,0.15083,5.9541965,0.15272309
HE4 (pg/ml),Follistatin (pg/ml),0.15078,0.14976886,0.02008,0.15078,5.9541965,0.03179849
PAR (pg/ml),OPG (ng/ml),0.15072,0.14728948,0.04163,0.15072,5.9541965,-0.058570597
TGFa (pg/ml),Kallikrein-6 (pg/ml),0.15064,0.15041284,0.046139996,0.15064,5.9541965,-0.015071811
G-CSF (pg/ml),CA 15-3 (U/ml),0.15059,0.14994359,0.02104,0.15059,5.9541965,-0.025424616
Mesothelin (ng/ml),Endoglin (pg/ml),0.15037,0.15007852,0.023280002,0.15037,5.9541965,0.017072992
Follistatin (pg/ml),AFP (pg/ml),0.15034,0.14852843,0.015940003,0.15034,5.9541965,-0.042562682
Leptin (pg/ml),DKK1 (ng/ml),0.15029,0.1493375,0.047529995,0.15029,5.9541965,-0.030862562
Mesothelin (ng/ml),FGF2 (pg/ml),0.15027,0.14499815,0.011500001,0.15027,5.9541965,-0.07260748
IL-8 (pg/ml),Angiopoietin-2 (pg/ml),0.15022,0.15012471,0.007920001,0.15022,5.9541965,-0.009761786
Myeloperoxidase (ng/ml),CA-125 (U/ml),0.15022,0.15011817,0.03471,0.15022,5.9541965,0.01009148
TGFa (pg/ml),Mesothelin (ng/ml),0.15017,0.15015599,0.04575,0.15017,5.9541965,0.0037428776
Endoglin (pg/ml),AXL (pg/ml),0.15015,0.11501682,0.0070200004,0.15015,5.9541965,0.18743849
PAR (pg/ml),HGF (pg/ml),0.15012,0.1335406,0.019099995,0.15012,5.9541965,0.12876105
PAR (pg/ml),Follistatin (pg/ml),0.14996,0.12441611,0.011680003,0.14996,5.9541965,0.15982455
GDF15 (ng/ml),CA19-9 (U/ml),0.1499,0.14463593,0.029730007,0.1499,5.9541965,0.07255398
Prolactin (pg/ml),NSE (ng/ml),0.14982,0.14683808,0.030309997,0.14982,5.9541965,0.054606862
G-CSF (pg/ml),AXL (pg/ml),0.14979,0.14904884,0.03333,0.14979,5.9541965,-0.0272243
sHER2/sEGFR2/sErbB2 (pg/ml),CEA (pg/ml),0.14974,0.107268065,0.023279995,0.14974,5.9541965,0.20608719
Mesothelin (ng/ml),CA 15-3 (U/ml),0.14969,0.12986825,0.016040005,0.14969,5.9541965,0.14078975
NSE (ng/ml),AXL (pg/ml),0.14965,0.14961506,0.031929992,0.14965,5.9541965,-0.0059104627
CEA (pg/ml),CA-125 (U/ml),0.14964,0.12662886,0.048729993,0.14964,5.9541965,0.15169422
CYFRA 21-1 (pg/ml),CA 15-3 (U/ml),0.14961,0.10805001,0.022590004,0.14961,5.9541965,0.20386267
Follistatin (pg/ml),CD44 (ng/ml),0.14924,0.13341331,0.021239996,0.14924,5.9541965,0.12580414
sFas (pg/ml),OPN (pg/ml),0.14924,0.14464954,0.0153,0.14924,5.9541965,0.06775302
CYFRA 21-1 (pg/ml),CEA (pg/ml),0.14906,0.012845352,0.05749,0.14906,5.9541965,0.36907268
TIMP-2 (pg/ml),Galectin-3 (ng/ml),0.1489,0.14579329,0.0084500015,0.1489,5.9541965,-0.055737928
SHBG (nM),PAR (pg/ml),0.14889,0.115438566,0.0082600005,0.14889,5.9541965,0.18289734
sPECAM-1 (pg/ml),Follistatin (pg/ml),0.14882,0.14165924,0.01382,0.14882,5.9541965,0.0846212
GDF15 (ng/ml),Follistatin (pg/ml),0.1487,0.120285615,0.04049,0.1487,5.9541965,0.16856568
Leptin (pg/ml),Kallikrein-6 (pg/ml),0.1486,0.14634776,0.0072299987,0.1486,5.9541965,0.047457706
Kallikrein-6 (pg/ml),Endoglin (pg/ml),0.14857,0.14343357,0.008579999,0.14857,5.9541965,0.07166886
TIMP-1 (pg/ml),Kallikrein-6 (pg/ml),0.14857,0.14314783,0.031840004,0.14857,5.9541965,0.07363541
GDF15 (ng/ml),CEA (pg/ml),0.14849,0.083173394,0.03876,0.14849,5.9541965,0.25557113
sHER2/sEGFR2/sErbB2 (pg/ml),NSE (ng/ml),0.14842,0.1396164,0.020889997,0.14842,5.9541965,0.09382754
Midkine (pg/ml),Follistatin (pg/ml),0.14828,0.14673382,0.01625,0.14828,5.9541965,0.03932147
PAR (pg/ml),G-CSF (pg/ml),0.14821,0.14766163,0.028570004,0.14821,5.9541965,0.02341757
sEGFR (pg/ml),OPN (pg/ml),0.14793,0.12095017,0.008129999,0.14793,5.9541965,-0.16425537
OPG (ng/ml),CD44 (ng/ml),0.1478,0.14776285,0.043859996,0.1478,5.9541965,0.006095324
NSE (ng/ml),Kallikrein-6 (pg/ml),0.14778,0.14709927,0.010949999,0.14778,5.9541965,-0.026090818
Follistatin (pg/ml),Endoglin (pg/ml),0.14773,0.13322379,0.023880005,0.14773,5.9541965,0.12044171
TIMP-2 (pg/ml),CEA (pg/ml),0.14768,0.14571735,0.019380003,0.14768,5.9541965,-0.044301786
TIMP-1 (pg/ml),Mesothelin (ng/ml),0.14763,0.13556452,0.013340011,0.14763,5.9541965,0.10984297
Endoglin (pg/ml),CD44 (ng/ml),0.14759,0.097344175,0.008070003,0.14759,5.9541965,0.2241558
CEA (pg/ml),AXL (pg/ml),0.14752,0.14658229,0.018410012,0.14752,5.9541965,0.0306221
OPN (pg/ml),CEA (pg/ml),0.14745,0.13130537,0.011269994,0.14745,5.9541965,0.12706152
PAR (pg/ml),CYFRA 21-1 (pg/ml),0.14724,0.1429091,0.02747,0.14724,5.9541965,0.06580957
