X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
OPN (pg/ml),Midkine (pg/ml),0.28786,0.2270607,0.06454,0.28786,4.0,-0.24657515
sEGFR (pg/ml),Angiopoietin-2 (pg/ml),0.28773,0.28770813,0.02839002,0.28773,4.0,0.0046756156
TIMP-2 (pg/ml),Follistatin (pg/ml),0.28769,0.28546414,0.065060005,0.28769,4.0,0.047179062
SHBG (nM),Kallikrein-6 (pg/ml),0.28755,0.2756985,0.068440005,0.28755,4.0,-0.10886453
DKK1 (ng/ml),Angiopoietin-2 (pg/ml),0.28712,0.28710887,0.13539001,0.28712,4.0,-0.0033363441
OPN (pg/ml),GDF15 (ng/ml),0.28691,0.17741291,0.04468,0.28691,4.0,0.33090344
IL-6 (pg/ml),Angiopoietin-2 (pg/ml),0.28684,0.15093309,0.02832,0.28684,4.0,0.36865553
TIMP-2 (pg/ml),TIMP-1 (pg/ml),0.28668,0.285833,0.06156002,0.28668,4.0,0.029103333
OPG (ng/ml),CYFRA 21-1 (pg/ml),0.28659,0.28612962,0.08330001,0.28659,4.0,-0.021456901
sHER2/sEGFR2/sErbB2 (pg/ml),HGF (pg/ml),0.28656,0.26546282,0.04173,0.28656,4.0,-0.14524874
sFas (pg/ml),CA-125 (U/ml),0.28598,0.28476852,0.13111998,0.28598,4.0,-0.034806218
IL-8 (pg/ml),CA-125 (U/ml),0.28596,0.28372952,0.061609983,0.28596,4.0,0.047227893
TIMP-2 (pg/ml),NSE (ng/ml),0.28585,0.27383372,0.10025999,0.28585,4.0,-0.10961871
OPN (pg/ml),Kallikrein-6 (pg/ml),0.28579,0.25992015,0.03163001,0.28579,4.0,-0.16084106
SHBG (nM),IL-8 (pg/ml),0.28579,0.2627166,0.04388,0.28579,4.0,-0.15189935
HE4 (pg/ml),GDF15 (ng/ml),0.28542,0.2701284,0.043359995,0.28542,4.0,0.12365925
Kallikrein-6 (pg/ml),IL-6 (pg/ml),0.28516,0.28511915,0.03677,0.28516,4.0,0.0063912333
sPECAM-1 (pg/ml),Kallikrein-6 (pg/ml),0.28451,0.24742657,0.10331999,0.28451,4.0,0.19257054
TGFa (pg/ml),AXL (pg/ml),0.28445,0.22127733,0.12206,0.28445,4.0,0.25134173
Galectin-3 (ng/ml),Follistatin (pg/ml),0.28441,0.28440687,0.040129997,0.28441,4.0,0.0017685995
Thrombospondin-2 (pg/ml),CA-125 (U/ml),0.28432,0.2841846,0.048899993,0.28432,4.0,0.011635754
SHBG (nM),CYFRA 21-1 (pg/ml),0.28425,0.28352493,0.10362999,0.28425,4.0,0.026926748
Prolactin (pg/ml),Follistatin (pg/ml),0.28353,0.2635174,0.033030003,0.28353,4.0,0.14146589
PAR (pg/ml),FGF2 (pg/ml),0.28348,0.26111275,0.036070004,0.28348,4.0,0.14955683
sFas (pg/ml),CEA (pg/ml),0.28337,0.28033343,0.097289994,0.28337,4.0,-0.055104967
G-CSF (pg/ml),DKK1 (ng/ml),0.28293,0.2822113,0.03997001,0.28293,4.0,-0.026808042
Galectin-3 (ng/ml),FGF2 (pg/ml),0.28288,0.28286457,0.05614999,0.28288,4.0,0.003927545
sPECAM-1 (pg/ml),G-CSF (pg/ml),0.28284,0.2250832,0.06729999,0.28284,4.0,0.24032648
sHER2/sEGFR2/sErbB2 (pg/ml),AFP (pg/ml),0.28282,0.27562585,0.047630012,0.28282,4.0,0.084818244
HGF (pg/ml),CEA (pg/ml),0.28257,0.17770253,0.03713,0.28257,4.0,0.32383248
Endoglin (pg/ml),CEA (pg/ml),0.28203,0.28183392,0.03148,0.28203,4.0,0.014003006
CYFRA 21-1 (pg/ml),CD44 (ng/ml),0.28197,0.27358255,0.043829992,0.28197,4.0,-0.09158304
Galectin-3 (ng/ml),CEA (pg/ml),0.28163,0.16706765,0.040319994,0.28163,4.0,0.3384706
TIMP-2 (pg/ml),SHBG (nM),0.28154,0.27560982,0.036800005,0.28154,4.0,0.077007696
sHER2/sEGFR2/sErbB2 (pg/ml),CA 15-3 (U/ml),0.28124,0.24956226,0.04101999,0.28124,4.0,0.17798235
sEGFR (pg/ml),AFP (pg/ml),0.28101,0.27802348,0.12369001,0.28101,4.0,0.054649036
sHER2/sEGFR2/sErbB2 (pg/ml),Midkine (pg/ml),0.28063,0.22594239,0.027170017,0.28063,4.0,0.23385382
sEGFR (pg/ml),Mesothelin (ng/ml),0.28052,0.19406688,0.031790003,0.28052,4.0,0.2940291
sHER2/sEGFR2/sErbB2 (pg/ml),HE4 (pg/ml),0.28035,0.27564594,0.04846,0.28035,4.0,0.06858606
Thrombospondin-2 (pg/ml),sEGFR (pg/ml),0.28016,0.26781103,0.04615,0.28016,4.0,0.11112595
sFas (pg/ml),HE4 (pg/ml),0.27989,0.25843343,0.050270006,0.27989,4.0,0.14648063
GDF15 (ng/ml),AXL (pg/ml),0.27972,0.26244113,0.027660005,0.27972,4.0,0.1314491
OPN (pg/ml),Mesothelin (ng/ml),0.27956,0.27787682,0.03719999,0.27956,4.0,-0.041026365
Kallikrein-6 (pg/ml),DKK1 (ng/ml),0.27937,0.22562875,0.086940005,0.27937,4.0,-0.23182161
Kallikrein-6 (pg/ml),IL-8 (pg/ml),0.27936,0.25864744,0.06283,0.27936,4.0,-0.14391857
sFas (pg/ml),NSE (ng/ml),0.27917,0.27909443,0.07491,0.27917,4.0,0.008694357
sEGFR (pg/ml),GDF15 (ng/ml),0.27832,0.2563424,0.08579001,0.27832,4.0,-0.14824845
CEA (pg/ml),CA 15-3 (U/ml),0.27829,0.27603868,0.09577,0.27829,4.0,-0.04744814
Prolactin (pg/ml),HE4 (pg/ml),0.27801,0.26094654,0.14842,0.27801,4.0,0.13062719
TIMP-1 (pg/ml),Leptin (pg/ml),0.27752,0.2627288,0.0576,0.27752,4.0,-0.12161902
sHER2/sEGFR2/sErbB2 (pg/ml),FGF2 (pg/ml),0.27726,0.26995656,0.04990001,0.27726,4.0,-0.085460216
sPECAM-1 (pg/ml),sFas (pg/ml),0.27711,0.25523457,0.036440015,0.27711,4.0,0.1479035
NSE (ng/ml),IL-8 (pg/ml),0.27688,0.27615407,0.052379996,0.27688,4.0,-0.026942786
Thrombospondin-2 (pg/ml),Angiopoietin-2 (pg/ml),0.2767,0.06959033,0.056009993,0.2767,4.0,0.45509303
sFas (pg/ml),CD44 (ng/ml),0.27666,0.27592158,0.070549995,0.27666,4.0,-0.027173555
sEGFR (pg/ml),Myeloperoxidase (ng/ml),0.27663,0.21527664,0.08074999,0.27663,4.0,-0.24769612
sFas (pg/ml),Mesothelin (ng/ml),0.27615,0.25820386,0.034869984,0.27615,4.0,0.13396317
sFas (pg/ml),Follistatin (pg/ml),0.27611,0.27598143,0.07161999,0.27611,4.0,-0.011339269
sPECAM-1 (pg/ml),AXL (pg/ml),0.27609,0.20795798,0.035229996,0.27609,4.0,0.26102108
IL-8 (pg/ml),G-CSF (pg/ml),0.27591,0.27576542,0.067389995,0.27591,4.0,-0.012023758
TGFa (pg/ml),SHBG (nM),0.27587,0.27310392,0.048899993,0.27587,4.0,0.05259359
OPN (pg/ml),Galectin-3 (ng/ml),0.27573,0.2632144,0.03972,0.27573,4.0,0.111873224
CEA (pg/ml),AFP (pg/ml),0.27539,0.2753482,0.047629997,0.27539,4.0,-0.0064652534
Leptin (pg/ml),FGF2 (pg/ml),0.27536,0.2720565,0.10154,0.27536,4.0,-0.057476014
IL-6 (pg/ml),CEA (pg/ml),0.27524,0.27143246,0.033029996,0.27524,4.0,-0.061705206
NSE (ng/ml),AFP (pg/ml),0.2752,0.12089752,0.06616001,0.2752,4.0,0.39281356
IL-6 (pg/ml),CA-125 (U/ml),0.27488,0.2708554,0.069379985,0.27488,4.0,0.06343962
Thrombospondin-2 (pg/ml),GDF15 (ng/ml),0.27486,0.2746922,0.05478999,0.27486,4.0,0.0129537545
sHER2/sEGFR2/sErbB2 (pg/ml),SHBG (nM),0.27455,0.24380659,0.03712,0.27455,4.0,0.17533799
sHER2/sEGFR2/sErbB2 (pg/ml),PAR (pg/ml),0.27449,0.22487871,0.04322,0.27449,4.0,0.22273591
sEGFR (pg/ml),CD44 (ng/ml),0.27379,0.25311786,0.0457,0.27379,4.0,0.1437781
OPN (pg/ml),CA 15-3 (U/ml),0.27368,0.26000983,0.08851001,0.27368,4.0,0.11691949
G-CSF (pg/ml),CYFRA 21-1 (pg/ml),0.2732,0.27199596,0.11106001,0.2732,3.807355,-0.03469912
PAR (pg/ml),OPN (pg/ml),0.27317,0.19353212,0.07885,0.27317,4.0,0.28220183
sFas (pg/ml),AFP (pg/ml),0.27259,0.26857883,0.042510018,0.27259,4.0,0.06333397
Prolactin (pg/ml),AFP (pg/ml),0.27241,0.27183577,0.10208,0.27241,4.0,-0.023963075
NSE (ng/ml),Angiopoietin-2 (pg/ml),0.27205,0.2720476,0.087989986,0.27205,4.0,0.0015412513
Prolactin (pg/ml),Kallikrein-6 (pg/ml),0.27189,0.24025689,0.06190002,0.27189,4.0,0.17785703
sHER2/sEGFR2/sErbB2 (pg/ml),IL-8 (pg/ml),0.27178,0.26885575,0.035620004,0.27178,4.0,-0.05407652
TGFa (pg/ml),sFas (pg/ml),0.27149,0.25544217,0.053790003,0.27149,4.0,0.12668002
G-CSF (pg/ml),CA19-9 (U/ml),0.27146,0.26957637,0.10198,0.27146,4.0,-0.043400895
HE4 (pg/ml),Angiopoietin-2 (pg/ml),0.27138,0.22031611,0.09537001,0.27138,4.0,0.22597323
sPECAM-1 (pg/ml),DKK1 (ng/ml),0.27125,0.2248402,0.020900011,0.27125,4.0,0.2154294
IL-8 (pg/ml),CEA (pg/ml),0.27123,0.27084506,0.021409996,0.27123,4.0,-0.019620564
OPN (pg/ml),OPG (ng/ml),0.27114,0.25525925,0.023290008,0.27114,4.0,-0.1260189
IL-6 (pg/ml),Follistatin (pg/ml),0.27099,0.25716773,0.035290003,0.27099,4.0,-0.11756819
TIMP-2 (pg/ml),TGFa (pg/ml),0.27089,0.27034962,0.032079995,0.27089,4.0,0.023245724
sPECAM-1 (pg/ml),NSE (ng/ml),0.27067,0.2702605,0.036269993,0.27067,4.0,0.020235531
sHER2/sEGFR2/sErbB2 (pg/ml),Galectin-3 (ng/ml),0.2705,0.26518503,0.04445,0.2705,4.0,-0.07290379
HGF (pg/ml),GDF15 (ng/ml),0.27045,0.24995533,0.0766,0.27045,4.0,0.14315957
Follistatin (pg/ml),CA 15-3 (U/ml),0.2704,0.26677275,0.07292999,0.2704,4.0,-0.060226515
sPECAM-1 (pg/ml),Mesothelin (ng/ml),0.27033,0.25105184,0.087880015,0.27033,4.0,0.1388458
PAR (pg/ml),G-CSF (pg/ml),0.27026,0.26089808,0.10198,0.27026,4.0,-0.096757025
GDF15 (ng/ml),CEA (pg/ml),0.27011,0.052227378,0.028620005,0.27011,4.0,0.466779
TIMP-1 (pg/ml),SHBG (nM),0.26976,0.26683763,0.043449998,0.26976,4.0,-0.05405909
Myeloperoxidase (ng/ml),Follistatin (pg/ml),0.26967,0.25573087,0.017389998,0.26967,4.0,-0.11806415
TIMP-2 (pg/ml),CYFRA 21-1 (pg/ml),0.26961,0.26891202,0.067469984,0.26961,4.0,-0.026419267
G-CSF (pg/ml),Angiopoietin-2 (pg/ml),0.26959,0.14575201,0.03358999,0.26959,4.0,0.3519062
sPECAM-1 (pg/ml),Prolactin (pg/ml),0.26951,0.21730095,0.016680002,0.26951,4.0,0.22849299
IL-8 (pg/ml),Angiopoietin-2 (pg/ml),0.26934,0.26795208,0.035369992,0.26934,4.0,-0.03725503
Leptin (pg/ml),Galectin-3 (ng/ml),0.26933,0.26620495,0.08147,0.26933,4.0,0.055902123
sHER2/sEGFR2/sErbB2 (pg/ml),CYFRA 21-1 (pg/ml),0.2693,0.2412697,0.07684,0.2693,4.0,0.16742256
IL-6 (pg/ml),FGF2 (pg/ml),0.26924,0.2686005,0.042400002,0.26924,4.0,0.025288172
TIMP-2 (pg/ml),sEGFR (pg/ml),0.26913,0.25588557,0.043569997,0.26913,4.0,0.115084454
sHER2/sEGFR2/sErbB2 (pg/ml),Endoglin (pg/ml),0.26879,0.22882332,0.046570003,0.26879,4.0,0.1999167
Mesothelin (ng/ml),DKK1 (ng/ml),0.26868,0.2442585,0.11649001,0.26868,4.0,-0.15627386
OPG (ng/ml),Galectin-3 (ng/ml),0.26857,0.25226226,0.02691,0.26857,4.0,-0.12770173
NSE (ng/ml),G-CSF (pg/ml),0.26849,0.26847905,0.062100008,0.26849,4.0,0.0033082443
Kallikrein-6 (pg/ml),AXL (pg/ml),0.26831,0.25253084,0.07219,0.26831,4.0,0.12561515
TIMP-1 (pg/ml),sEGFR (pg/ml),0.26816,0.2382311,0.032289997,0.26816,4.0,-0.17299971
TIMP-2 (pg/ml),Myeloperoxidase (ng/ml),0.26813,0.22264257,0.02527,0.26813,4.0,-0.21327782
sPECAM-1 (pg/ml),CYFRA 21-1 (pg/ml),0.26806,0.26585153,0.08065,0.26806,4.0,-0.046994265
TIMP-2 (pg/ml),Mesothelin (ng/ml),0.2678,0.26429585,0.08203,0.2678,4.0,0.059195947
OPG (ng/ml),NSE (ng/ml),0.26751,0.25275484,0.033350006,0.26751,4.0,-0.12147077
Mesothelin (ng/ml),IL-8 (pg/ml),0.26693,0.2584771,0.051200002,0.26693,4.0,-0.09193981
TIMP-2 (pg/ml),sFas (pg/ml),0.26686,0.26499537,0.065510005,0.26686,4.0,0.043181356
Thrombospondin-2 (pg/ml),sHER2/sEGFR2/sErbB2 (pg/ml),0.26674,0.23404178,0.022120006,0.26674,4.0,0.18082646
GDF15 (ng/ml),Galectin-3 (ng/ml),0.26672,0.21297376,0.04603,0.26672,4.0,0.23183234
CD44 (ng/ml),CA 15-3 (U/ml),0.26666,0.2664121,0.019279987,0.26666,4.0,0.015744926
TIMP-2 (pg/ml),AXL (pg/ml),0.26662,0.25294414,0.030429997,0.26662,4.0,0.116943926
PAR (pg/ml),Myeloperoxidase (ng/ml),0.26633,0.21894768,0.036039993,0.26633,4.0,0.2176748
OPG (ng/ml),CA-125 (U/ml),0.2663,0.2645859,0.069230005,0.2663,4.0,-0.041401602
Prolactin (pg/ml),CA 15-3 (U/ml),0.26625,0.26504803,0.021809995,0.26625,4.0,-0.034669623
IL-8 (pg/ml),Follistatin (pg/ml),0.26624,0.22314426,0.08802,0.26624,4.0,0.20759514
Midkine (pg/ml),HE4 (pg/ml),0.26601,0.26590547,0.077389985,0.26601,4.0,0.010223375
Midkine (pg/ml),Follistatin (pg/ml),0.26599,0.24599436,0.035610005,0.26599,4.0,0.1414059
FGF2 (pg/ml),CD44 (ng/ml),0.26595,0.26370677,0.047869995,0.26595,4.0,-0.047362596
Follistatin (pg/ml),CEA (pg/ml),0.26583,0.26519892,0.049140006,0.26583,4.0,-0.025121653
TIMP-1 (pg/ml),sHER2/sEGFR2/sErbB2 (pg/ml),0.26547,0.24124242,0.05015999,0.26547,4.0,-0.15565208
Kallikrein-6 (pg/ml),CA 15-3 (U/ml),0.26533,0.26051313,0.032360002,0.26533,4.0,0.06940356
sHER2/sEGFR2/sErbB2 (pg/ml),DKK1 (ng/ml),0.26524,0.26523706,0.037289992,0.26524,4.0,-0.0017137193
sEGFR (pg/ml),OPG (ng/ml),0.26522,0.1551649,0.040169984,0.26522,4.0,0.33174554
CYFRA 21-1 (pg/ml),Angiopoietin-2 (pg/ml),0.26512,0.2638616,0.052300006,0.26512,4.0,-0.035473958
SHBG (nM),Follistatin (pg/ml),0.26491,0.24316397,0.044790007,0.26491,4.0,0.14746541
GDF15 (ng/ml),DKK1 (ng/ml),0.26456,0.24309227,0.030510008,0.26456,4.0,0.14651874
Prolactin (pg/ml),Mesothelin (ng/ml),0.26448,0.26104003,0.050069988,0.26448,4.0,-0.05865129
TIMP-2 (pg/ml),sPECAM-1 (pg/ml),0.26448,0.2624167,0.07775,0.26448,4.0,0.04542355
Galectin-3 (ng/ml),CYFRA 21-1 (pg/ml),0.2644,0.21586938,0.042469993,0.2644,4.0,0.22029667
PAR (pg/ml),HE4 (pg/ml),0.2644,0.19947046,0.021519996,0.2644,4.0,0.25481278
CEA (pg/ml),CA-125 (U/ml),0.26396,0.25821573,0.06757,0.26396,4.0,0.075791
NSE (ng/ml),CA 15-3 (U/ml),0.26391,0.25641292,0.056899995,0.26391,4.0,-0.08658563
Kallikrein-6 (pg/ml),HE4 (pg/ml),0.26373,0.25645053,0.05423999,0.26373,4.0,-0.08531979
Midkine (pg/ml),CYFRA 21-1 (pg/ml),0.2636,0.26325363,0.032579996,0.2636,4.0,0.018610593
SHBG (nM),HGF (pg/ml),0.26348,0.2011463,0.032910004,0.26348,4.0,-0.24966718
Follistatin (pg/ml),Endoglin (pg/ml),0.26342,0.2501624,0.05845,0.26342,4.0,0.11514161
Myeloperoxidase (ng/ml),CA19-9 (U/ml),0.26337,0.2626215,0.07202,0.26337,4.0,0.02735896
SHBG (nM),Mesothelin (ng/ml),0.26327,0.2418151,0.08975999,0.26327,4.0,0.14647487
Midkine (pg/ml),Kallikrein-6 (pg/ml),0.26309,0.2620858,0.07732001,0.26309,4.0,0.03168962
sFas (pg/ml),IL-8 (pg/ml),0.26287,0.2622806,0.035160005,0.26287,4.0,-0.024277335
Thrombospondin-2 (pg/ml),Endoglin (pg/ml),0.26287,0.25547498,0.059360012,0.26287,4.0,-0.08599438
NSE (ng/ml),CYFRA 21-1 (pg/ml),0.26258,0.2612085,0.09437,0.26258,4.0,-0.03703387
OPG (ng/ml),G-CSF (pg/ml),0.26225,0.2577398,0.035710007,0.26225,4.0,-0.06715807
Kallikrein-6 (pg/ml),CYFRA 21-1 (pg/ml),0.26224,0.24595055,0.050119996,0.26224,4.0,-0.12763011
Endoglin (pg/ml),AXL (pg/ml),0.26217,0.24598722,0.06725,0.26217,4.0,-0.12721148
DKK1 (ng/ml),CEA (pg/ml),0.26189,0.2007803,0.069979995,0.26189,4.0,0.24720375
sFas (pg/ml),CYFRA 21-1 (pg/ml),0.26188,0.26174143,0.074080005,0.26188,4.0,-0.011771626
Midkine (pg/ml),CA 15-3 (U/ml),0.26151,0.25612313,0.06884,0.26151,4.0,-0.07339541
PAR (pg/ml),IL-6 (pg/ml),0.2614,0.25733188,0.059900016,0.2614,4.0,-0.06378191
PAR (pg/ml),AXL (pg/ml),0.26129,0.21420245,0.027350001,0.26129,4.0,0.21699668
SHBG (nM),Galectin-3 (ng/ml),0.26118,0.22649121,0.063920006,0.26118,4.0,-0.18624929
Endoglin (pg/ml),Angiopoietin-2 (pg/ml),0.26103,0.24466175,0.045969993,0.26103,4.0,-0.12793843
PAR (pg/ml),Angiopoietin-2 (pg/ml),0.26094,0.21959214,0.028850004,0.26094,4.0,0.2033417
Prolactin (pg/ml),DKK1 (ng/ml),0.26088,0.2542939,0.053679988,0.26088,4.0,0.08115484
Galectin-3 (ng/ml),CD44 (ng/ml),0.26017,0.20055786,0.03209001,0.26017,4.0,-0.24415599
Myeloperoxidase (ng/ml),Angiopoietin-2 (pg/ml),0.25973,0.24981406,0.047560006,0.25973,4.0,0.09957884
IL-8 (pg/ml),CD44 (ng/ml),0.25958,0.2565406,0.044779986,0.25958,4.0,-0.055130694
OPN (pg/ml),CEA (pg/ml),0.25937,0.22267842,0.023450002,0.25937,4.0,0.19155045
Mesothelin (ng/ml),GDF15 (ng/ml),0.25928,0.25927934,0.06934999,0.25928,4.0,8.148628E-4
Leptin (pg/ml),IL-6 (pg/ml),0.2591,0.24812709,0.048519984,0.2591,4.0,-0.10475161
OPG (ng/ml),Midkine (pg/ml),0.25889,0.2583051,0.041160002,0.25889,4.0,0.024184983
sHER2/sEGFR2/sErbB2 (pg/ml),Angiopoietin-2 (pg/ml),0.25874,0.25873664,0.09038001,0.25874,4.0,0.0018335145
Mesothelin (ng/ml),Galectin-3 (ng/ml),0.25854,0.19285583,0.01782,0.25854,4.0,-0.2562892
NSE (ng/ml),HGF (pg/ml),0.25852,0.255137,0.042129993,0.25852,4.0,0.058163546
Leptin (pg/ml),G-CSF (pg/ml),0.25846,0.24762812,0.034609996,0.25846,4.0,-0.10407624
PAR (pg/ml),Mesothelin (ng/ml),0.2582,0.2571517,0.09937999,0.2582,4.0,0.032377526
Kallikrein-6 (pg/ml),Angiopoietin-2 (pg/ml),0.25819,0.23772609,0.07890001,0.25819,4.0,-0.14305212
Follistatin (pg/ml),CD44 (ng/ml),0.25795,0.25737658,0.04010001,0.25795,4.0,-0.023946628
TIMP-2 (pg/ml),G-CSF (pg/ml),0.25777,0.18336082,0.06037,0.25777,4.0,-0.27278048
HGF (pg/ml),AXL (pg/ml),0.25733,0.25331894,0.04919,0.25733,4.0,0.063333035
Kallikrein-6 (pg/ml),CEA (pg/ml),0.25729,0.24610534,0.019759998,0.25729,4.0,-0.10575757
Myeloperoxidase (ng/ml),GDF15 (ng/ml),0.25685,0.2563469,0.02523999,0.25685,4.0,-0.022429857
GDF15 (ng/ml),CYFRA 21-1 (pg/ml),0.2564,-0.6120769,0.058449984,0.2564,4.0,0.93192106
Midkine (pg/ml),Endoglin (pg/ml),0.25613,0.25403267,0.03308001,0.25613,4.0,0.045796633
sPECAM-1 (pg/ml),OPG (ng/ml),0.25588,0.24365886,0.100260004,0.25588,4.0,0.1105493
Midkine (pg/ml),AFP (pg/ml),0.25548,0.2507274,0.077419996,0.25548,4.0,0.068939164
sPECAM-1 (pg/ml),AFP (pg/ml),0.25509,0.23917814,0.09388,0.25509,4.0,0.12614225
NSE (ng/ml),CA-125 (U/ml),0.25505,0.25325027,0.048270002,0.25505,4.0,-0.042423103
CA-125 (U/ml),AXL (pg/ml),0.25498,0.2483442,0.10453999,0.25498,4.0,-0.08146043
Galectin-3 (ng/ml),AXL (pg/ml),0.25481,0.25111103,0.03633,0.25481,4.0,0.060819313
CA19-9 (U/ml),Angiopoietin-2 (pg/ml),0.2548,0.25425467,0.10431999,0.2548,4.0,0.023351992
HGF (pg/ml),CA-125 (U/ml),0.25432,0.24595095,0.06020999,0.25432,4.0,0.09148245
OPG (ng/ml),Myeloperoxidase (ng/ml),0.25429,0.21868408,0.04072,0.25429,4.0,-0.18869534
SHBG (nM),Prolactin (pg/ml),0.25429,0.25030735,0.10181001,0.25429,4.0,0.06310845
OPN (pg/ml),AXL (pg/ml),0.25417,0.24365197,0.037039995,0.25417,4.0,0.10255743
IL-8 (pg/ml),AFP (pg/ml),0.25413,0.25355616,0.080070004,0.25413,4.0,-0.02395516
HGF (pg/ml),Follistatin (pg/ml),0.25401,0.24880983,0.09854999,0.25401,4.0,-0.07211211
sPECAM-1 (pg/ml),IL-8 (pg/ml),0.25335,0.25268617,0.024330005,0.25335,4.0,-0.02576442
sEGFR (pg/ml),Endoglin (pg/ml),0.25333,0.2498149,0.08533999,0.25333,4.0,0.05928826
Leptin (pg/ml),DKK1 (ng/ml),0.25308,0.24621284,0.10460001,0.25308,4.0,-0.08286841
sHER2/sEGFR2/sErbB2 (pg/ml),Mesothelin (ng/ml),0.25282,0.18791449,0.03785999,0.25282,4.0,0.25476557
GDF15 (ng/ml),CD44 (ng/ml),0.25261,0.25142255,0.029940002,0.25261,4.0,-0.034459196
OPN (pg/ml),G-CSF (pg/ml),0.25244,0.25243872,0.014019996,0.25244,4.0,0.0011274962
sEGFR (pg/ml),CA-125 (U/ml),0.25238,0.23078677,0.039539993,0.25238,4.0,-0.14694642
TIMP-2 (pg/ml),PAR (pg/ml),0.25217,0.23359472,0.035520002,0.25217,4.0,0.13629115
sEGFR (pg/ml),Follistatin (pg/ml),0.25214,0.24126318,0.05455999,0.25214,4.0,0.1042919
Myeloperoxidase (ng/ml),Endoglin (pg/ml),0.25175,0.24868736,0.07741,0.25175,4.0,-0.055341065
Leptin (pg/ml),CA 15-3 (U/ml),0.25168,0.24962135,0.018499993,0.25168,4.0,-0.04537225
TIMP-2 (pg/ml),HGF (pg/ml),0.25165,0.2505869,0.047480002,0.25165,4.0,0.032605544
GDF15 (ng/ml),AFP (pg/ml),0.25149,0.2514832,0.036530003,0.25149,4.0,0.0026061675
TIMP-1 (pg/ml),Kallikrein-6 (pg/ml),0.2514,0.21814743,0.029149994,0.2514,4.0,-0.18235284
IL-6 (pg/ml),AFP (pg/ml),0.25132,0.25127208,0.045829996,0.25132,4.0,-0.0069232164
TIMP-2 (pg/ml),Thrombospondin-2 (pg/ml),0.25115,0.22829601,0.08599001,0.25115,4.0,-0.15117538
sEGFR (pg/ml),PAR (pg/ml),0.25103,0.24416038,0.086380005,0.25103,4.0,0.082883164
OPN (pg/ml),Follistatin (pg/ml),0.25038,0.24951862,0.04078,0.25038,4.0,0.029349346
TGFa (pg/ml),CD44 (ng/ml),0.24976,0.23211215,0.019919991,0.24976,4.0,0.13284522
Mesothelin (ng/ml),Endoglin (pg/ml),0.24925,0.24150097,0.05387999,0.24925,4.0,0.08802848
TIMP-1 (pg/ml),AXL (pg/ml),0.24888,0.14120059,0.05341,0.24888,4.0,0.3281454
HE4 (pg/ml),CD44 (ng/ml),0.24885,0.23884206,0.06938,0.24885,4.0,0.100039765
FGF2 (pg/ml),CA-125 (U/ml),0.2487,0.22298858,0.05675,0.22949,3.9068906,0.16034782
Thrombospondin-2 (pg/ml),FGF2 (pg/ml),0.24856,0.24827859,0.08973999,0.24856,4.0,0.016775249
sPECAM-1 (pg/ml),Galectin-3 (ng/ml),0.24839,0.24838619,0.02383,0.24839,4.0,-0.0019539082
Kallikrein-6 (pg/ml),Follistatin (pg/ml),0.24811,0.21419606,0.059699997,0.24811,4.0,-0.1841574
HGF (pg/ml),CA 15-3 (U/ml),0.24807,0.24635945,0.01681,0.24807,4.0,-0.04135882
sHER2/sEGFR2/sErbB2 (pg/ml),CD44 (ng/ml),0.24791,0.22837211,0.05234,0.24791,4.0,0.13977799
OPG (ng/ml),HGF (pg/ml),0.24775,0.2267627,0.03368999,0.24775,4.0,-0.14486994
PAR (pg/ml),AFP (pg/ml),0.24763,0.24563463,0.029990003,0.24763,4.0,0.044669572
sHER2/sEGFR2/sErbB2 (pg/ml),CA-125 (U/ml),0.24761,0.2461137,0.050160006,0.24761,4.0,0.038682085
TIMP-1 (pg/ml),sPECAM-1 (pg/ml),0.24748,0.211675,0.096980006,0.24748,4.0,0.18922208
Thrombospondin-2 (pg/ml),AXL (pg/ml),0.24737,0.19431227,0.05068001,0.24737,4.0,0.23034263
CA 15-3 (U/ml),CA-125 (U/ml),0.24726,-0.23959726,0.11646001,0.24726,4.0,0.6977516
sHER2/sEGFR2/sErbB2 (pg/ml),Follistatin (pg/ml),0.24716,0.24713802,0.04186,0.24716,4.0,-0.0046882546
G-CSF (pg/ml),Follistatin (pg/ml),0.24706,0.24675618,0.06819999,0.24706,4.0,-0.017430624
Thrombospondin-2 (pg/ml),CD44 (ng/ml),0.24683,0.2464184,0.016029999,0.24683,4.0,0.020287756
CD44 (ng/ml),AFP (pg/ml),0.24667,0.24290016,0.031169996,0.24667,4.0,-0.061398998
TIMP-2 (pg/ml),Kallikrein-6 (pg/ml),0.24637,0.2459412,0.030670002,0.24637,4.0,0.020707516
SHBG (nM),DKK1 (ng/ml),0.24623,0.24503107,0.015550002,0.24623,4.0,-0.034625616
sPECAM-1 (pg/ml),Endoglin (pg/ml),0.24623,0.24554977,0.029040009,0.24623,4.0,0.026081353
Leptin (pg/ml),HGF (pg/ml),0.2461,0.24608886,0.025510006,0.2461,4.0,0.0033372391
Endoglin (pg/ml),CYFRA 21-1 (pg/ml),0.24538,0.24177992,0.0835,0.24538,4.0,0.060000643
sPECAM-1 (pg/ml),FGF2 (pg/ml),0.24511,0.24386062,0.016609997,0.24511,4.0,0.035346735
