X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
HE4 (pg/ml),AFP (pg/ml),0.29072,0.29041278,0.07989,0.29072,3.807355,0.01752749
HGF (pg/ml),G-CSF (pg/ml),0.2902,0.28463757,0.11285,0.2902,3.807355,-0.074581675
Prolactin (pg/ml),CD44 (ng/ml),0.28981,0.2890016,0.014219999,0.28981,3.807355,0.028432343
PAR (pg/ml),CA-125 (U/ml),0.28959,0.24176285,0.11219999,0.28959,3.807355,0.21869421
sEGFR (pg/ml),CEA (pg/ml),0.28956,0.28888458,0.0632,0.28956,3.807355,0.025988875
sEGFR (pg/ml),AXL (pg/ml),0.28925,0.22908749,0.018229991,0.28925,3.807355,0.24528044
Kallikrein-6 (pg/ml),DKK1 (ng/ml),0.2891,0.20927767,0.05081001,0.2891,3.807355,0.28252843
TIMP-2 (pg/ml),NSE (ng/ml),0.28871,0.25500357,0.062810004,0.28871,3.807355,0.1835931
Midkine (pg/ml),Mesothelin (ng/ml),0.28844,0.27958134,0.028430015,0.28844,3.807355,-0.0941204
sHER2/sEGFR2/sErbB2 (pg/ml),Midkine (pg/ml),0.28825,0.25727004,0.071140006,0.28825,3.807355,0.17601128
OPG (ng/ml),Myeloperoxidase (ng/ml),0.2878,0.24788263,0.05849,0.2878,3.807355,0.19979332
OPN (pg/ml),CA 15-3 (U/ml),0.28712,0.27601194,0.01833,0.28712,3.807355,0.10539486
TIMP-1 (pg/ml),FGF2 (pg/ml),0.28675,0.28626698,0.050789997,0.28675,3.807355,0.02197718
TGFa (pg/ml),CA-125 (U/ml),0.2866,0.28362593,0.093669996,0.2866,3.807355,0.05453507
Mesothelin (ng/ml),AFP (pg/ml),0.28578,0.27743906,0.06850001,0.28578,3.807355,-0.09132877
IL-6 (pg/ml),CA 15-3 (U/ml),0.28573,0.24332133,0.017159998,0.28573,3.807355,0.20593365
TIMP-1 (pg/ml),Endoglin (pg/ml),0.28548,0.23303759,0.11061999,0.28548,3.807355,0.22900304
sFas (pg/ml),DKK1 (ng/ml),0.28496,0.2615311,0.064229995,0.28496,3.807355,0.15306494
sEGFR (pg/ml),DKK1 (ng/ml),0.28454,0.2513932,0.035030007,0.28454,3.807355,-0.18206263
PAR (pg/ml),G-CSF (pg/ml),0.28395,-0.04406762,0.06432,0.28395,3.807355,0.5727282
G-CSF (pg/ml),CEA (pg/ml),0.28388,0.2703164,0.10318999,0.28388,3.807355,-0.116462834
CEA (pg/ml),CD44 (ng/ml),0.28282,0.2815092,0.06707,0.28282,3.807355,-0.036204763
OPN (pg/ml),Angiopoietin-2 (pg/ml),0.28274,0.28261265,0.060389996,0.28274,3.807355,0.011284317
TGFa (pg/ml),Prolactin (pg/ml),0.28267,0.28266606,0.04662001,0.28267,3.807355,0.0019864184
SHBG (nM),AFP (pg/ml),0.28247,0.2824622,0.097289994,0.28247,3.807355,-0.002790513
CEA (pg/ml),CA-125 (U/ml),0.28238,0.28210035,0.034250006,0.28238,3.807355,-0.01672286
PAR (pg/ml),Leptin (pg/ml),0.28212,0.27151152,0.05945,0.28212,3.807355,0.10299746
Thrombospondin-2 (pg/ml),Galectin-3 (ng/ml),0.28199,0.21377724,0.03989999,0.28199,3.807355,0.26117572
OPG (ng/ml),Follistatin (pg/ml),0.28186,0.086222515,0.06388,0.28186,3.807355,0.44230926
TGFa (pg/ml),HGF (pg/ml),0.28181,0.28161964,0.060119987,0.28181,3.807355,-0.013796618
HE4 (pg/ml),FGF2 (pg/ml),0.28178,0.24687839,0.048910007,0.28178,3.807355,0.18681975
FGF2 (pg/ml),CEA (pg/ml),0.2816,0.2750009,0.09916,0.2816,3.807355,0.08123491
sPECAM-1 (pg/ml),DKK1 (ng/ml),0.28133,0.2754403,0.03921999,0.28133,3.807355,0.076744266
TIMP-1 (pg/ml),Follistatin (pg/ml),0.28132,0.25952265,0.064490005,0.28132,3.807355,0.14763929
sHER2/sEGFR2/sErbB2 (pg/ml),DKK1 (ng/ml),0.28129,0.2801474,0.08269,0.28129,3.807355,-0.03380242
Galectin-3 (ng/ml),CA19-9 (U/ml),0.28042,0.26598984,0.07582,0.28042,3.807355,0.12012558
Galectin-3 (ng/ml),AFP (pg/ml),0.28038,0.25299945,0.101530015,0.28038,3.807355,0.1654707
SHBG (nM),GDF15 (ng/ml),0.27984,0.23742296,0.05601999,0.27984,3.807355,0.20595396
HGF (pg/ml),CA-125 (U/ml),0.27975,0.2778518,0.06923,0.27975,3.807355,0.04356837
Galectin-3 (ng/ml),CA-125 (U/ml),0.27965,0.27900553,0.10185,0.27965,3.807355,0.025386266
Myeloperoxidase (ng/ml),CA-125 (U/ml),0.27962,0.2758154,0.10162999,0.27962,3.807355,0.061681435
CYFRA 21-1 (pg/ml),CA-125 (U/ml),0.27949,0.24726573,0.08068,0.27949,3.807355,0.17951117
sFas (pg/ml),Mesothelin (ng/ml),0.27913,0.22862542,0.06534001,0.27913,3.807355,0.22473226
sFas (pg/ml),Galectin-3 (ng/ml),0.27912,0.26746085,0.050160006,0.27912,3.807355,0.10797758
IL-8 (pg/ml),CD44 (ng/ml),0.27908,0.121584296,0.05122,0.27908,3.807355,0.3968573
TIMP-2 (pg/ml),HGF (pg/ml),0.27875,0.26666108,0.028889999,0.27875,3.807355,0.10994961
NSE (ng/ml),Galectin-3 (ng/ml),0.27847,0.2728615,0.038379997,0.27847,3.807355,-0.07488991
CD44 (ng/ml),Angiopoietin-2 (pg/ml),0.27835,0.24415262,0.07698999,0.27835,3.807355,0.18492533
TIMP-2 (pg/ml),OPN (pg/ml),0.27834,0.27719057,0.069539994,0.27834,3.807355,-0.03390352
IL-8 (pg/ml),Endoglin (pg/ml),0.27815,0.17767939,0.068270005,0.27815,3.807355,0.31697097
Mesothelin (ng/ml),Angiopoietin-2 (pg/ml),0.27768,0.24962221,0.08139001,0.27768,3.807355,0.16750464
Thrombospondin-2 (pg/ml),Prolactin (pg/ml),0.27767,0.27486965,0.060279995,0.27767,3.807355,-0.05291827
HGF (pg/ml),GDF15 (ng/ml),0.27764,0.26210603,0.029159993,0.27764,3.807355,0.1246354
sPECAM-1 (pg/ml),Myeloperoxidase (ng/ml),0.27677,0.27398336,0.037029997,0.27677,3.807355,-0.052788563
DKK1 (ng/ml),CD44 (ng/ml),0.2765,0.07949601,0.057230003,0.2765,3.807355,0.4438513
TIMP-1 (pg/ml),Kallikrein-6 (pg/ml),0.2765,0.27090684,0.08961998,0.2765,3.807355,0.07478741
Thrombospondin-2 (pg/ml),G-CSF (pg/ml),0.27582,0.2735482,0.065089986,0.27582,3.807355,-0.04766353
sEGFR (pg/ml),Leptin (pg/ml),0.27572,0.27068856,0.046159998,0.27572,3.807355,-0.07093257
Myeloperoxidase (ng/ml),Kallikrein-6 (pg/ml),0.27539,0.2745597,0.02689001,0.27539,3.807355,-0.028814739
sEGFR (pg/ml),CA19-9 (U/ml),0.27508,0.25999382,0.050899997,0.27508,3.807355,-0.12282579
DKK1 (ng/ml),CA 15-3 (U/ml),0.27448,0.2744732,0.06296998,0.27448,3.807355,-0.0026046736
Galectin-3 (ng/ml),CYFRA 21-1 (pg/ml),0.27414,0.2722213,0.037880003,0.27414,3.807355,0.043803014
Myeloperoxidase (ng/ml),Angiopoietin-2 (pg/ml),0.27343,0.27305877,0.03558,0.27343,3.807355,0.01926684
Myeloperoxidase (ng/ml),Galectin-3 (ng/ml),0.27342,0.20568183,0.047429994,0.27342,3.807355,0.2602656
TIMP-1 (pg/ml),NSE (ng/ml),0.27333,0.26725376,0.04113,0.27333,3.807355,0.07795032
Midkine (pg/ml),CD44 (ng/ml),0.27319,0.2621047,0.074499995,0.27319,3.807355,0.10528673
HE4 (pg/ml),CA 15-3 (U/ml),0.27317,0.27129272,0.11155999,0.27317,3.807355,0.043327622
CD44 (ng/ml),AFP (pg/ml),0.27316,0.23847301,0.072620004,0.27316,3.807355,0.18624444
HGF (pg/ml),AXL (pg/ml),0.27315,0.2659996,0.072170004,0.27315,3.807355,-0.08456003
IL-6 (pg/ml),CA-125 (U/ml),0.27307,0.27306947,0.01722999,0.27307,3.807355,-7.35697E-4
TIMP-2 (pg/ml),CA-125 (U/ml),0.27303,0.2698394,0.07248001,0.27303,3.807355,0.05648552
TIMP-1 (pg/ml),AFP (pg/ml),0.27302,0.26915795,0.09421,0.27302,3.807355,0.062145375
sEGFR (pg/ml),Mesothelin (ng/ml),0.27301,0.27295172,0.04727,0.27301,3.807355,0.0076331273
OPG (ng/ml),CD44 (ng/ml),0.27294,0.072187185,0.051870003,0.27294,3.807355,0.4480545
Prolactin (pg/ml),G-CSF (pg/ml),0.27281,0.26929942,0.044290006,0.27281,3.807355,-0.05925022
Myeloperoxidase (ng/ml),Endoglin (pg/ml),0.27273,0.2727194,0.023259997,0.27273,3.807355,-0.003253861
sPECAM-1 (pg/ml),sFas (pg/ml),0.27273,0.16123973,0.050160006,0.27273,3.807355,0.33390158
Kallikrein-6 (pg/ml),G-CSF (pg/ml),0.27246,0.27228206,0.10812001,0.27246,3.807355,-0.013339575
sFas (pg/ml),Leptin (pg/ml),0.27245,0.2618743,0.023359999,0.27245,3.807355,0.10283824
Leptin (pg/ml),DKK1 (ng/ml),0.27213,0.25856674,0.077659994,0.27213,3.807355,0.116461456
Thrombospondin-2 (pg/ml),CA19-9 (U/ml),0.27192,0.27091548,0.052550003,0.27192,3.807355,0.031693984
Follistatin (pg/ml),CD44 (ng/ml),0.27148,0.1369709,0.032380007,0.27148,3.807355,0.3667548
PAR (pg/ml),Midkine (pg/ml),0.27126,0.2608398,0.08435999,0.27126,3.807355,-0.10207941
Mesothelin (ng/ml),CEA (pg/ml),0.27082,0.27067727,0.09495999,0.27082,3.807355,-0.011946513
Leptin (pg/ml),Galectin-3 (ng/ml),0.27035,0.21653429,0.047700003,0.27035,3.807355,0.23198214
OPG (ng/ml),Leptin (pg/ml),0.26972,0.21576717,0.082009986,0.26972,3.807355,0.23227747
Kallikrein-6 (pg/ml),CEA (pg/ml),0.26928,0.26370734,0.057289988,0.26928,3.807355,-0.074650235
Thrombospondin-2 (pg/ml),Leptin (pg/ml),0.26914,0.19304751,0.066980004,0.26914,3.807355,0.2758487
sEGFR (pg/ml),Myeloperoxidase (ng/ml),0.26891,0.2303014,0.035469994,0.26891,3.807355,-0.19649069
TIMP-2 (pg/ml),Leptin (pg/ml),0.26857,0.22243181,0.046090007,0.26857,3.807355,0.21479803
sFas (pg/ml),CA 15-3 (U/ml),0.26847,0.26457894,0.08010998,0.26847,3.807355,-0.06237834
SHBG (nM),CA 15-3 (U/ml),0.26826,0.26790842,0.030249998,0.26826,3.807355,0.018750073
sFas (pg/ml),Myeloperoxidase (ng/ml),0.26798,0.25935584,0.07715,0.26798,3.807355,-0.09286639
sEGFR (pg/ml),Midkine (pg/ml),0.26763,0.25822604,0.079450004,0.26763,3.807355,-0.096974045
Midkine (pg/ml),AFP (pg/ml),0.26737,0.2673366,0.09417999,0.26737,3.807355,0.005778326
sFas (pg/ml),Midkine (pg/ml),0.26714,0.2592904,0.049030006,0.26714,3.807355,-0.088598005
Kallikrein-6 (pg/ml),CA19-9 (U/ml),0.26705,0.26658866,0.045110002,0.26705,3.807355,0.021479115
IL-8 (pg/ml),Galectin-3 (ng/ml),0.26668,0.12853423,0.042929992,0.26668,3.807355,0.37167966
Midkine (pg/ml),Angiopoietin-2 (pg/ml),0.26654,0.10854685,0.06171,0.26654,3.807355,0.3974835
CEA (pg/ml),AXL (pg/ml),0.26648,0.24560493,0.064890005,0.26648,3.807355,0.14448206
CYFRA 21-1 (pg/ml),AFP (pg/ml),0.26647,0.23278001,0.0636,0.26647,3.807355,0.1835483
sFas (pg/ml),Follistatin (pg/ml),0.26609,0.24915653,0.047510013,0.26609,3.807355,0.13012867
OPN (pg/ml),G-CSF (pg/ml),0.26562,0.2633276,0.06441,0.26562,3.807355,-0.04787894
HE4 (pg/ml),CA19-9 (U/ml),0.26474,0.18662688,0.09783,0.26474,3.807355,0.27948722
TIMP-2 (pg/ml),Prolactin (pg/ml),0.2647,0.22487107,0.084419996,0.2647,3.807355,-0.19957185
G-CSF (pg/ml),FGF2 (pg/ml),0.26412,0.02980046,0.11700999,0.26412,3.807355,0.48406565
Myeloperoxidase (ng/ml),CA 15-3 (U/ml),0.26387,0.2629552,0.03903,0.26387,3.807355,-0.030245634
OPG (ng/ml),CEA (pg/ml),0.2637,0.2618141,0.054340005,0.2637,3.807355,-0.043427076
sPECAM-1 (pg/ml),IL-8 (pg/ml),0.26347,0.2631765,0.043369994,0.26347,3.807355,0.017131992
sHER2/sEGFR2/sErbB2 (pg/ml),OPN (pg/ml),0.26317,0.1829662,0.03273,0.26317,3.807355,0.28320277
PAR (pg/ml),AFP (pg/ml),0.26289,0.259929,0.03306999,0.26289,3.807355,0.05441517
NSE (ng/ml),Mesothelin (ng/ml),0.26279,0.25852254,0.041789994,0.26279,3.807355,-0.065325804
OPN (pg/ml),CD44 (ng/ml),0.26236,-0.04616803,0.05226001,0.26236,3.807355,0.555453
OPN (pg/ml),CEA (pg/ml),0.26228,0.26141006,0.020389989,0.26228,3.807355,0.029494563
Midkine (pg/ml),FGF2 (pg/ml),0.26185,0.25369716,0.08602999,0.26185,3.807355,-0.09029312
SHBG (nM),sEGFR (pg/ml),0.26163,0.25400925,0.09685999,0.26163,3.807355,0.08729695
IL-6 (pg/ml),Endoglin (pg/ml),0.2613,0.26129982,0.08104999,0.2613,3.807355,-4.2886098E-4
Kallikrein-6 (pg/ml),AXL (pg/ml),0.26115,0.26110247,0.06751001,0.26115,3.807355,-0.006895436
sEGFR (pg/ml),PAR (pg/ml),0.26079,0.24806903,0.079539984,0.26079,3.807355,0.112787224
Midkine (pg/ml),IL-6 (pg/ml),0.26065,0.25382566,0.073900014,0.26065,3.807355,-0.0826096
Leptin (pg/ml),CD44 (ng/ml),0.26061,0.06681594,0.054729998,0.26061,3.807355,0.44022048
TIMP-1 (pg/ml),sEGFR (pg/ml),0.26059,0.2508911,0.039359987,0.26059,3.807355,-0.098483
CD44 (ng/ml),AXL (pg/ml),0.26056,0.22775328,0.03012,0.26056,3.807355,0.18112625
sPECAM-1 (pg/ml),Angiopoietin-2 (pg/ml),0.2604,0.25589025,0.033439994,0.2604,3.807355,-0.06715469
Follistatin (pg/ml),AFP (pg/ml),0.26037,0.25815395,0.05724,0.26037,3.807355,0.047074918
NSE (ng/ml),Kallikrein-6 (pg/ml),0.26028,0.25064564,0.04303001,0.26028,3.807355,0.09815489
sHER2/sEGFR2/sErbB2 (pg/ml),Follistatin (pg/ml),0.25986,0.10202868,0.06196001,0.25986,3.807355,0.39727992
Prolactin (pg/ml),CA-125 (U/ml),0.25982,0.25840798,0.04051,0.25982,3.807355,-0.037577156
G-CSF (pg/ml),DKK1 (ng/ml),0.25969,0.23218293,0.040010005,0.25969,3.807355,0.16585252
OPN (pg/ml),Mesothelin (ng/ml),0.25959,0.20233251,0.06072001,0.25959,3.807355,0.23928536
Myeloperoxidase (ng/ml),Leptin (pg/ml),0.25955,0.2558768,0.06410001,0.25955,3.807355,0.060606882
TGFa (pg/ml),sPECAM-1 (pg/ml),0.25948,0.25939035,0.04062,0.25948,3.807355,0.009467501
TGFa (pg/ml),AXL (pg/ml),0.25918,0.2580002,0.07831,0.25918,3.807355,-0.034348536
Follistatin (pg/ml),CA-125 (U/ml),0.25917,0.24028876,0.03425,0.25917,3.807355,0.137409
sHER2/sEGFR2/sErbB2 (pg/ml),Galectin-3 (ng/ml),0.25904,0.20342624,0.05087,0.25904,3.807355,0.23582569
Prolactin (pg/ml),HGF (pg/ml),0.25903,0.23178948,0.058660015,0.25903,3.807355,0.16504705
PAR (pg/ml),Galectin-3 (ng/ml),0.25892,0.23095368,0.02979,0.25892,3.807355,0.16723137
Galectin-3 (ng/ml),Follistatin (pg/ml),0.25891,0.16634148,0.042229995,0.25891,3.807355,0.30425075
Myeloperoxidase (ng/ml),CEA (pg/ml),0.25863,0.25765824,0.026769996,0.25863,3.807355,-0.031172989
Prolactin (pg/ml),CA 15-3 (U/ml),0.25863,0.2464457,0.068959996,0.25863,3.807355,-0.11038255
FGF2 (pg/ml),Endoglin (pg/ml),0.25831,0.25358436,0.041309997,0.25831,3.807355,0.06874333
Thrombospondin-2 (pg/ml),AFP (pg/ml),0.25831,0.20636183,0.037279993,0.25831,3.807355,0.2279214
Prolactin (pg/ml),CA19-9 (U/ml),0.25779,0.23304288,0.024049997,0.25779,3.807355,0.15731218
Kallikrein-6 (pg/ml),Follistatin (pg/ml),0.2576,0.25713724,0.027029999,0.2576,3.807355,-0.021512244
TGFa (pg/ml),AFP (pg/ml),0.2574,-0.12921226,0.06315,0.2574,3.807355,0.6217815
CEA (pg/ml),AFP (pg/ml),0.25739,0.2455882,0.030719995,0.25739,3.807355,-0.10863607
SHBG (nM),Midkine (pg/ml),0.25737,0.25730163,0.08974001,0.25737,3.807355,-0.008268537
sPECAM-1 (pg/ml),CYFRA 21-1 (pg/ml),0.25727,0.25542092,0.01349999,0.25727,3.807355,0.043000847
Kallikrein-6 (pg/ml),AFP (pg/ml),0.25722,0.20544314,0.056880005,0.25722,3.807355,0.22754529
Mesothelin (ng/ml),DKK1 (ng/ml),0.25688,0.15727267,0.04452999,0.25688,3.807355,0.31560627
Mesothelin (ng/ml),IL-8 (pg/ml),0.25679,0.23784342,0.097200006,0.25679,3.807355,0.13764663
SHBG (nM),CD44 (ng/ml),0.25677,0.2503584,0.06754002,0.25677,3.807355,-0.08007249
TIMP-1 (pg/ml),CA 15-3 (U/ml),0.25664,0.256121,0.05098,0.25664,3.807355,0.02278115
TGFa (pg/ml),OPN (pg/ml),0.25655,0.25189233,0.031320006,0.25655,3.807355,-0.068247326
sFas (pg/ml),CYFRA 21-1 (pg/ml),0.2565,0.25577417,0.029609993,0.2565,3.807355,0.02694145
sPECAM-1 (pg/ml),Galectin-3 (ng/ml),0.2562,0.2545389,0.07666999,0.2562,3.807355,0.040756576
TGFa (pg/ml),Kallikrein-6 (pg/ml),0.25601,0.25512514,0.069759995,0.25601,3.807355,0.029746374
sHER2/sEGFR2/sErbB2 (pg/ml),Prolactin (pg/ml),0.25587,0.21374941,0.037,0.25587,3.807355,0.20523304
Kallikrein-6 (pg/ml),HE4 (pg/ml),0.25571,0.24861562,0.07719001,0.25571,3.807355,-0.08422815
Endoglin (pg/ml),CA 15-3 (U/ml),0.25546,0.25486514,0.036720008,0.25546,3.807355,-0.02438939
TIMP-2 (pg/ml),IL-8 (pg/ml),0.2553,0.24990056,0.086299986,0.2553,3.807355,0.0734808
Midkine (pg/ml),Leptin (pg/ml),0.25526,0.2528032,0.06764999,0.25526,3.807355,-0.04956597
Endoglin (pg/ml),AFP (pg/ml),0.2552,0.2524904,0.038079992,0.2552,3.807355,0.052053776
TIMP-2 (pg/ml),CA19-9 (U/ml),0.25501,0.222656,0.055209994,0.25501,3.807355,-0.17987221
sEGFR (pg/ml),NSE (ng/ml),0.25484,0.23717827,0.03523001,0.25484,3.807355,0.1328974
FGF2 (pg/ml),AFP (pg/ml),0.25477,0.18030113,0.029119998,0.25477,3.807355,0.27288988
HGF (pg/ml),CEA (pg/ml),0.25464,0.25319442,0.060650006,0.25464,3.807355,0.038020886
Prolactin (pg/ml),FGF2 (pg/ml),0.25462,0.24365996,0.08535999,0.25462,3.807355,-0.10469013
Prolactin (pg/ml),CEA (pg/ml),0.25454,0.246603,0.029490001,0.25454,3.807355,0.08908984
Thrombospondin-2 (pg/ml),CA 15-3 (U/ml),0.2544,0.25356385,0.03833002,0.2544,3.807355,0.028916392
SHBG (nM),CA-125 (U/ml),0.25416,0.22651662,0.03566,0.25416,3.807355,0.16626295
PAR (pg/ml),IL-6 (pg/ml),0.25387,0.21410206,0.044860005,0.25387,3.807355,-0.19941905
OPN (pg/ml),CYFRA 21-1 (pg/ml),0.25374,0.25272614,0.033120006,0.25374,3.807355,0.03184147
Midkine (pg/ml),CA-125 (U/ml),0.2534,0.25268373,0.046639994,0.2534,3.807355,0.02676346
Follistatin (pg/ml),Angiopoietin-2 (pg/ml),0.25318,0.123830065,0.066980004,0.25318,3.807355,0.35965252
OPG (ng/ml),FGF2 (pg/ml),0.25295,0.13469744,0.020629995,0.25295,3.807355,0.34387872
G-CSF (pg/ml),Endoglin (pg/ml),0.25294,0.2528436,0.06982,0.25294,3.807355,0.009818964
sEGFR (pg/ml),AFP (pg/ml),0.25259,0.2468847,0.050860003,0.25259,3.807355,0.0755334
GDF15 (ng/ml),Galectin-3 (ng/ml),0.2525,0.18881652,0.022849992,0.2525,3.807355,0.25235587
CA 15-3 (U/ml),AXL (pg/ml),0.25249,0.2502206,0.03693001,0.25249,3.807355,0.047638554
GDF15 (ng/ml),AXL (pg/ml),0.25241,0.13768022,0.026590005,0.25241,3.807355,0.33871785
OPG (ng/ml),CA19-9 (U/ml),0.25238,0.25083178,0.04843001,0.25238,3.807355,0.039347664
TGFa (pg/ml),GDF15 (ng/ml),0.25232,0.25231573,0.11757,0.25232,3.807355,-0.0020658975
HE4 (pg/ml),Galectin-3 (ng/ml),0.2523,0.2075421,0.09030999,0.2523,3.807355,0.21156059
OPG (ng/ml),Kallikrein-6 (pg/ml),0.25228,0.22955485,0.07027,0.25228,3.807355,0.15074864
GDF15 (ng/ml),CA-125 (U/ml),0.25224,0.25132608,0.029380001,0.25224,3.807355,0.030230999
Follistatin (pg/ml),CEA (pg/ml),0.25215,0.25031656,0.043300003,0.25215,3.807355,0.042818535
CD44 (ng/ml),CA-125 (U/ml),0.25197,0.24560864,0.05743,0.25197,3.807355,0.07975804
Thrombospondin-2 (pg/ml),Mesothelin (ng/ml),0.25175,0.21580437,0.084079996,0.25175,3.807355,0.18959333
Midkine (pg/ml),CA19-9 (U/ml),0.25168,0.25102302,0.054999992,0.25168,3.807355,0.025631316
Thrombospondin-2 (pg/ml),NSE (ng/ml),0.25152,0.24914216,0.04861,0.25152,3.807355,-0.04876325
IL-6 (pg/ml),CA19-9 (U/ml),0.2515,0.24648476,0.09365001,0.2515,3.807355,0.070818454
Kallikrein-6 (pg/ml),CA 15-3 (U/ml),0.25149,0.23860021,0.04254,0.25149,3.807355,0.1135332
NSE (ng/ml),AFP (pg/ml),0.25149,0.24334034,0.05258,0.25149,3.807355,0.09027543
HGF (pg/ml),CA 15-3 (U/ml),0.2514,0.24975061,0.04806,0.2514,3.807355,-0.040612552
TGFa (pg/ml),sHER2/sEGFR2/sErbB2 (pg/ml),0.25098,0.2505449,0.08371,0.25098,3.807355,-0.020858409
GDF15 (ng/ml),Angiopoietin-2 (pg/ml),0.25073,0.24181461,0.046780005,0.25073,3.807355,0.094421364
Endoglin (pg/ml),Angiopoietin-2 (pg/ml),0.25062,0.24499023,0.07665999,0.25062,3.807355,0.07503182
Follistatin (pg/ml),CA19-9 (U/ml),0.25049,0.24782401,0.07281001,0.25049,3.807355,0.051633257
Thrombospondin-2 (pg/ml),HE4 (pg/ml),0.24999,0.21661201,0.106790006,0.24999,3.807355,0.18269646
OPG (ng/ml),Angiopoietin-2 (pg/ml),0.24996,0.19716239,0.02933,0.24996,3.807355,0.2297773
PAR (pg/ml),Myeloperoxidase (ng/ml),0.24995,0.24972405,0.034840003,0.24995,3.807355,0.015032223
IL-8 (pg/ml),HE4 (pg/ml),0.24989,0.2017396,0.044139996,0.24989,3.807355,0.21943201
OPN (pg/ml),NSE (ng/ml),0.24978,0.24716039,0.037650004,0.24978,3.807355,0.051182054
NSE (ng/ml),AXL (pg/ml),0.24965,0.2479169,0.040279992,0.24965,3.807355,-0.041630495
sHER2/sEGFR2/sErbB2 (pg/ml),NSE (ng/ml),0.24952,0.24309349,0.05211,0.24952,3.807355,0.08016549
CYFRA 21-1 (pg/ml),AXL (pg/ml),0.24947,0.23633295,0.042289995,0.24947,3.807355,-0.11461697
sPECAM-1 (pg/ml),FGF2 (pg/ml),0.24938,0.24933638,0.031160012,0.24938,3.807355,-0.0066048
PAR (pg/ml),FGF2 (pg/ml),0.249,0.12572025,0.072170004,0.249,3.807355,0.35111216
HE4 (pg/ml),AXL (pg/ml),0.24889,0.24701549,0.058070004,0.24889,3.807355,-0.04329563
Leptin (pg/ml),CA 15-3 (U/ml),0.24853,0.2476966,0.025859997,0.24853,3.807355,0.028868807
TGFa (pg/ml),Follistatin (pg/ml),0.24818,0.24816592,0.106790006,0.24818,3.807355,0.0037517492
TGFa (pg/ml),Midkine (pg/ml),0.24815,0.2480136,0.12208001,0.24815,3.807355,-0.011678988
sPECAM-1 (pg/ml),Midkine (pg/ml),0.24796,0.23989004,0.047479995,0.24796,3.807355,-0.08983299
sHER2/sEGFR2/sErbB2 (pg/ml),sEGFR (pg/ml),0.24781,0.20356235,0.049099997,0.24781,3.807355,0.21035127
Thrombospondin-2 (pg/ml),CD44 (ng/ml),0.24779,0.07065655,0.023860008,0.24779,3.807355,0.42087224
Mesothelin (ng/ml),FGF2 (pg/ml),0.24748,0.24747638,0.057820007,0.24748,3.807355,0.0019029689
SHBG (nM),Leptin (pg/ml),0.24739,0.2061099,0.036239997,0.24739,3.807355,-0.20317505
CEA (pg/ml),Angiopoietin-2 (pg/ml),0.24735,0.2472571,0.055760004,0.24735,3.807355,-0.009639212
sEGFR (pg/ml),CA 15-3 (U/ml),0.24735,0.24695094,0.038900003,0.24735,3.807355,-0.01997658
NSE (ng/ml),Leptin (pg/ml),0.24727,0.24565457,0.02305001,0.24727,3.807355,0.04019254
Thrombospondin-2 (pg/ml),TGFa (pg/ml),0.24723,0.24489884,0.108210005,0.24723,3.807355,0.04828208
TIMP-1 (pg/ml),G-CSF (pg/ml),0.24723,0.24508367,0.046910003,0.24723,3.807355,-0.046328343
Mesothelin (ng/ml),HE4 (pg/ml),0.24703,0.0036996454,0.07073,0.24703,3.807355,0.49328527
Midkine (pg/ml),Follistatin (pg/ml),0.24698,0.2089734,0.032350004,0.24698,3.807355,0.19495282
sHER2/sEGFR2/sErbB2 (pg/ml),CA19-9 (U/ml),0.24664,0.24106504,0.050169997,0.24664,3.807355,-0.07466562
sPECAM-1 (pg/ml),NSE (ng/ml),0.24664,0.22561732,0.0406,0.24664,3.807355,0.144992
SHBG (nM),Mesothelin (ng/ml),0.24656,0.23756853,0.051990002,0.24656,3.807355,-0.09482343
G-CSF (pg/ml),AXL (pg/ml),0.24647,0.24124992,0.10171001,0.24647,3.807355,-0.07225013
CA19-9 (U/ml),AXL (pg/ml),0.24627,0.24529378,0.018429995,0.24627,3.807355,-0.031244513
Kallikrein-6 (pg/ml),IL-6 (pg/ml),0.24623,0.17541635,0.053320006,0.24623,3.807355,-0.26610833
Thrombospondin-2 (pg/ml),IL-6 (pg/ml),0.24573,0.23702577,0.04399,0.24573,3.807355,-0.09329648
CYFRA 21-1 (pg/ml),CA19-9 (U/ml),0.24551,0.2439318,0.03718999,0.24551,3.807355,0.039726537
Prolactin (pg/ml),OPN (pg/ml),0.24547,0.1870805,0.023320004,0.24547,3.807355,0.2416392
Myeloperoxidase (ng/ml),Follistatin (pg/ml),0.24522,0.24431011,0.01608,0.24522,3.807355,-0.030164424
GDF15 (ng/ml),AFP (pg/ml),0.24507,0.23190089,0.03768,0.24507,3.807355,0.11475674
Angiopoietin-2 (pg/ml),AFP (pg/ml),0.24482,0.2447757,0.04236,0.24482,3.807355,0.0066564395
Thrombospondin-2 (pg/ml),Angiopoietin-2 (pg/ml),0.24466,0.24336791,0.032739997,0.24466,3.807355,0.035945673
Mesothelin (ng/ml),HGF (pg/ml),0.2446,0.23534825,0.021970004,0.2446,3.807355,-0.096186
sPECAM-1 (pg/ml),HGF (pg/ml),0.24455,0.23594081,0.031320006,0.24455,3.807355,-0.092785686
