X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
Thrombospondin-2 (pg/ml),Myeloperoxidase (ng/ml),0.22368,0.2226212,0.091340005,0.22368,5.7548876,0.032539304
TIMP-1 (pg/ml),PAR (pg/ml),0.22321,0.11316851,0.017910004,0.22321,5.7548876,0.33172503
PAR (pg/ml),DKK1 (ng/ml),0.22178,0.116381325,0.055670008,0.22178,5.7548876,0.32465163
sFas (pg/ml),Myeloperoxidase (ng/ml),0.22053,0.22025731,0.08172001,0.22053,5.7548876,0.016513467
G-CSF (pg/ml),Galectin-3 (ng/ml),0.21903,0.21539973,0.06377,0.21903,5.7548876,0.06025173
TIMP-2 (pg/ml),sPECAM-1 (pg/ml),0.2182,0.08844724,0.010620005,0.2182,5.7548876,0.3602121
OPG (ng/ml),Galectin-3 (ng/ml),0.21629,0.13962013,0.06938,0.21629,5.7548876,0.27689326
SHBG (nM),PAR (pg/ml),0.2156,0.15306765,0.013280004,0.2156,5.7548876,0.2500647
PAR (pg/ml),AXL (pg/ml),0.21505,0.11710771,0.046760008,0.21505,5.7548876,0.31295732
sFas (pg/ml),DKK1 (ng/ml),0.21482,0.21478143,0.09989,0.21482,5.7548876,0.006209659
Kallikrein-6 (pg/ml),HGF (pg/ml),0.21461,0.14159438,0.057589993,0.21461,5.7548876,0.27021402
sHER2/sEGFR2/sErbB2 (pg/ml),AXL (pg/ml),0.21456,0.05465874,0.014909998,0.21456,5.7548876,0.39987656
Thrombospondin-2 (pg/ml),Kallikrein-6 (pg/ml),0.2142,0.21285018,0.07666,0.2142,5.7548876,-0.03673993
Mesothelin (ng/ml),Kallikrein-6 (pg/ml),0.21347,0.030021295,0.024059996,0.21347,5.7548876,0.4283091
Galectin-3 (ng/ml),CYFRA 21-1 (pg/ml),0.21337,0.18930322,0.04017,0.21337,5.7548876,0.15513472
TIMP-2 (pg/ml),Kallikrein-6 (pg/ml),0.21337,0.11044735,0.012329996,0.21337,5.7548876,0.3208156
G-CSF (pg/ml),Follistatin (pg/ml),0.21289,0.17106356,0.052629992,0.21289,5.7548876,0.20451513
Midkine (pg/ml),GDF15 (ng/ml),0.21286,0.20392346,0.05238001,0.21286,5.7548876,0.094533265
sPECAM-1 (pg/ml),CD44 (ng/ml),0.21187,0.12375817,0.017730005,0.21187,5.7548876,0.29683638
HE4 (pg/ml),Galectin-3 (ng/ml),0.21144,0.1040999,0.07350999,0.21144,5.7548876,0.327628
sPECAM-1 (pg/ml),AXL (pg/ml),0.2103,0.09271889,0.010820001,0.2103,5.7548876,0.34290102
IL-6 (pg/ml),CEA (pg/ml),0.20991,0.19419187,0.04798001,0.20991,5.7548876,0.12537198
CEA (pg/ml),CA-125 (U/ml),0.20975,0.2070724,0.06497,0.20975,5.7548876,0.05174536
IL-8 (pg/ml),Galectin-3 (ng/ml),0.20911,0.20907186,0.08296999,0.20911,5.7548876,0.0061757737
Kallikrein-6 (pg/ml),CA-125 (U/ml),0.20852,0.19693229,0.103439994,0.20852,5.7548876,0.10764626
Thrombospondin-2 (pg/ml),sPECAM-1 (pg/ml),0.20816,0.13319626,0.03993,0.20816,5.7548876,0.27379504
sPECAM-1 (pg/ml),GDF15 (ng/ml),0.20805,0.18902934,0.06879,0.20805,5.7548876,0.13791543
Kallikrein-6 (pg/ml),CYFRA 21-1 (pg/ml),0.20748,0.19097823,0.114549994,0.20748,5.7548876,0.12845923
Thrombospondin-2 (pg/ml),sHER2/sEGFR2/sErbB2 (pg/ml),0.20658,0.17723592,0.050729997,0.20658,5.7548876,0.17130114
Myeloperoxidase (ng/ml),FGF2 (pg/ml),0.20636,0.20119554,0.0731,0.20636,5.7548876,0.0718642
TIMP-2 (pg/ml),Myeloperoxidase (ng/ml),0.20598,0.17397815,0.016670004,0.20598,5.7548876,0.17889063
Thrombospondin-2 (pg/ml),Galectin-3 (ng/ml),0.20371,0.20351207,0.058850005,0.20371,5.7548876,0.014068779
NSE (ng/ml),Myeloperoxidase (ng/ml),0.20348,0.18644786,0.063260004,0.20348,5.7548876,0.13050726
HGF (pg/ml),CEA (pg/ml),0.20332,0.17531484,0.05123,0.20332,5.7548876,0.16734739
sPECAM-1 (pg/ml),DKK1 (ng/ml),0.20317,0.13004091,0.053509995,0.20317,5.7548876,0.2704239
OPG (ng/ml),Myeloperoxidase (ng/ml),0.20265,0.17310081,0.044389993,0.20265,5.7548876,0.17189874
GDF15 (ng/ml),Follistatin (pg/ml),0.20148,0.18143094,0.053900003,0.20148,5.7548876,0.1415947
CEA (pg/ml),CD44 (ng/ml),0.20025,0.14121011,0.03767,0.20025,5.7548876,0.24298124
IL-6 (pg/ml),Galectin-3 (ng/ml),0.19996,0.19915296,0.09445,0.19996,5.7548876,0.028408362
sHER2/sEGFR2/sErbB2 (pg/ml),CD44 (ng/ml),0.19993,0.081754744,0.017240003,0.19993,5.7548876,0.34376627
OPG (ng/ml),Follistatin (pg/ml),0.19984,0.14439866,0.08148,0.19984,5.7548876,0.23545983
sPECAM-1 (pg/ml),sEGFR (pg/ml),0.1998,0.06139429,0.02267,0.1998,5.7548876,0.3720292
Thrombospondin-2 (pg/ml),Follistatin (pg/ml),0.19787,0.19760054,0.02871,0.19787,5.7548876,0.016415
Kallikrein-6 (pg/ml),IL-8 (pg/ml),0.19718,0.19384296,0.047070004,0.19718,5.7548876,0.057767164
sHER2/sEGFR2/sErbB2 (pg/ml),Kallikrein-6 (pg/ml),0.19691,0.10637077,0.012309998,0.19691,5.7548876,0.30089736
TGFa (pg/ml),Galectin-3 (ng/ml),0.19607,0.19565353,0.05212999,0.19607,5.7548876,0.020407835
TIMP-2 (pg/ml),Mesothelin (ng/ml),0.19604,0.08800331,0.012230001,0.19604,5.7548876,0.32868937
sHER2/sEGFR2/sErbB2 (pg/ml),sFas (pg/ml),0.1953,0.18502448,0.04451,0.1953,5.7548876,-0.10136818
PAR (pg/ml),GDF15 (ng/ml),0.19529,0.17039928,0.035720006,0.19529,5.7548876,0.15776794
TIMP-2 (pg/ml),CEA (pg/ml),0.19417,0.1886929,0.04862,0.19417,5.7548876,0.07400742
sEGFR (pg/ml),CD44 (ng/ml),0.19405,0.12249267,0.033240005,0.19405,5.7548876,0.267502
Mesothelin (ng/ml),AXL (pg/ml),0.19336,0.11083277,0.034539998,0.19336,5.7548876,0.28727552
OPG (ng/ml),Midkine (pg/ml),0.19216,0.14873356,0.028919995,0.19216,5.7548876,0.2083901
NSE (ng/ml),Follistatin (pg/ml),0.19028,0.16288936,0.027600005,0.19028,5.7548876,0.16550118
TIMP-2 (pg/ml),sHER2/sEGFR2/sErbB2 (pg/ml),0.18951,0.09955312,0.021870002,0.18951,5.7548876,0.29992813
CD44 (ng/ml),AXL (pg/ml),0.18935,0.09965775,0.018759996,0.18935,5.7548876,0.29948664
Galectin-3 (ng/ml),FGF2 (pg/ml),0.18876,0.18649626,0.06338,0.18876,5.7548876,0.0475787
Thrombospondin-2 (pg/ml),SHBG (nM),0.1878,0.17340894,0.05737,0.1878,5.7548876,0.11996279
IL-8 (pg/ml),CEA (pg/ml),0.18714,0.18659872,0.04134001,0.18714,5.7548876,0.023265392
Galectin-3 (ng/ml),CA19-9 (U/ml),0.18709,0.09808686,0.05359,0.18709,5.7548876,0.29833394
G-CSF (pg/ml),CEA (pg/ml),0.18667,0.18646373,0.03261,0.18667,5.7548876,0.014362274
Midkine (pg/ml),AXL (pg/ml),0.18634,0.17509612,0.008380003,0.18634,5.7548876,0.10603718
PAR (pg/ml),Myeloperoxidase (ng/ml),0.18602,0.15302145,0.014510006,0.18602,5.7548876,0.18165503
GDF15 (ng/ml),CD44 (ng/ml),0.18601,0.10548295,0.044479996,0.18601,5.7548876,0.2837729
sEGFR (pg/ml),AXL (pg/ml),0.1853,0.09111019,0.0167,0.1853,5.7548876,0.30690357
NSE (ng/ml),CEA (pg/ml),0.18496,0.18159011,0.0322,0.18496,5.7548876,-0.05805073
TGFa (pg/ml),sPECAM-1 (pg/ml),0.18486,0.18177651,0.079160005,0.18486,5.7548876,-0.055529207
Galectin-3 (ng/ml),AFP (pg/ml),0.18456,0.18454981,0.055150002,0.18456,5.7548876,0.0031932273
PAR (pg/ml),HE4 (pg/ml),0.18407,0.18038738,0.05974,0.18407,5.7548876,0.060684685
NSE (ng/ml),Galectin-3 (ng/ml),0.1839,0.12724327,0.023099996,0.1839,5.7548876,0.23802675
sPECAM-1 (pg/ml),HGF (pg/ml),0.18375,0.13449594,0.023909997,0.18375,5.7548876,0.22193255
sEGFR (pg/ml),DKK1 (ng/ml),0.18312,0.13115162,0.03767,0.18312,5.7548876,0.22796574
TIMP-2 (pg/ml),PAR (pg/ml),0.18302,0.14202595,0.020029992,0.18302,5.7548876,0.20246986
sFas (pg/ml),Mesothelin (ng/ml),0.18253,0.1818016,0.05755,0.18253,5.7548876,-0.026988927
Kallikrein-6 (pg/ml),GDF15 (ng/ml),0.18244,0.1133711,0.029540002,0.18244,5.7548876,0.26280963
TIMP-2 (pg/ml),Galectin-3 (ng/ml),0.18236,0.14536831,0.034389995,0.18236,5.7548876,0.19233221
PAR (pg/ml),IL-6 (pg/ml),0.18183,0.18172371,0.04517,0.18183,5.7548876,-0.010309614
CEA (pg/ml),AFP (pg/ml),0.18106,0.18099111,0.029209994,0.18106,5.7548876,-0.008299769
Midkine (pg/ml),Galectin-3 (ng/ml),0.18084,0.1783317,0.033710003,0.18084,5.7548876,0.050082944
OPN (pg/ml),CEA (pg/ml),0.18042,0.14168712,0.016079992,0.18042,5.7548876,0.19680668
TIMP-1 (pg/ml),Follistatin (pg/ml),0.18019,0.16871183,0.029430002,0.18019,5.7548876,0.107136235
Midkine (pg/ml),CEA (pg/ml),0.17954,0.17941791,0.05404,0.17954,5.7548876,-0.011049323
PAR (pg/ml),HGF (pg/ml),0.1793,0.12016677,0.041599996,0.1793,5.7548876,0.24317324
TIMP-1 (pg/ml),Mesothelin (ng/ml),0.17919,0.11605609,0.017069995,0.17919,5.7548876,0.2512646
TIMP-1 (pg/ml),Galectin-3 (ng/ml),0.17883,0.119550765,0.019380003,0.17883,5.7548876,0.24347328
TIMP-2 (pg/ml),AXL (pg/ml),0.17763,0.116117924,0.009190001,0.17763,5.7548876,0.2480163
OPG (ng/ml),CD44 (ng/ml),0.17742,0.061369568,0.03184001,0.17742,5.7548876,0.34066176
Mesothelin (ng/ml),Angiopoietin-2 (pg/ml),0.17719,0.16654134,0.022600003,0.17719,5.7548876,0.10319237
Endoglin (pg/ml),Angiopoietin-2 (pg/ml),0.17715,0.123232014,0.01692,0.17715,5.7548876,0.23220246
Mesothelin (ng/ml),CA19-9 (U/ml),0.17668,0.15137404,0.030139998,0.17668,5.7548876,0.15907848
PAR (pg/ml),CD44 (ng/ml),0.17659,0.13861579,0.02443,0.17659,5.7548876,0.19486971
PAR (pg/ml),G-CSF (pg/ml),0.17589,0.17213672,0.05557,0.17589,5.7548876,0.06126398
TIMP-1 (pg/ml),AXL (pg/ml),0.17537,0.11937742,0.01286,0.17537,5.7548876,0.2366275
SHBG (nM),CD44 (ng/ml),0.17529,0.16337645,0.034539998,0.17529,5.7548876,0.109149225
Thrombospondin-2 (pg/ml),Mesothelin (ng/ml),0.17498,0.17020606,0.029119998,0.17498,5.7548876,0.0690937
Galectin-3 (ng/ml),DKK1 (ng/ml),0.17462,0.13292664,0.059100002,0.17462,5.7548876,0.20418954
TIMP-2 (pg/ml),SHBG (nM),0.1742,0.1729411,0.026380002,0.1742,5.7548876,0.035481
sEGFR (pg/ml),FGF2 (pg/ml),0.17408,0.13278975,0.025030002,0.17408,5.7548876,-0.20320003
sPECAM-1 (pg/ml),Myeloperoxidase (ng/ml),0.17388,0.15838033,0.019549996,0.17388,5.7548876,0.12449764
sEGFR (pg/ml),PAR (pg/ml),0.17369,0.1054899,0.006400004,0.17369,5.7548876,0.2611515
sPECAM-1 (pg/ml),CA-125 (U/ml),0.17366,0.17289765,0.084869996,0.17366,5.5849624,-0.027610589
TIMP-1 (pg/ml),Leptin (pg/ml),0.17325,0.15560444,0.031540006,0.17325,5.7548876,0.13283664
SHBG (nM),IL-6 (pg/ml),0.173,0.16860935,0.051559992,0.173,5.7548876,0.06626189
IL-8 (pg/ml),Follistatin (pg/ml),0.17297,0.17162454,0.04715,0.17297,5.7548876,0.03668039
sPECAM-1 (pg/ml),Endoglin (pg/ml),0.17297,0.16012728,0.017389998,0.17297,5.7548876,0.11332568
OPN (pg/ml),Angiopoietin-2 (pg/ml),0.17286,0.16084886,0.019450001,0.17286,5.7548876,0.10959536
TIMP-1 (pg/ml),CEA (pg/ml),0.17269,0.17109741,0.037960008,0.17269,5.7548876,-0.039907344
sFas (pg/ml),Midkine (pg/ml),0.17265,0.17195529,0.021559998,0.17265,5.7548876,-0.026357405
Follistatin (pg/ml),DKK1 (ng/ml),0.17236,0.0947062,0.04129,0.17236,5.7548876,0.27866432
sHER2/sEGFR2/sErbB2 (pg/ml),HGF (pg/ml),0.17234,0.12619524,0.02381,0.17234,5.7548876,0.21481332
TGFa (pg/ml),PAR (pg/ml),0.17213,0.17212515,0.03633,0.17213,5.7548876,-0.0022043542
PAR (pg/ml),Galectin-3 (ng/ml),0.17209,0.09532076,0.014110006,0.17209,5.7548876,0.2770726
TGFa (pg/ml),sHER2/sEGFR2/sErbB2 (pg/ml),0.17186,0.17145726,0.047489993,0.17186,5.7548876,-0.020068252
sPECAM-1 (pg/ml),IL-6 (pg/ml),0.17184,0.17073601,0.03689,0.17184,5.7548876,0.03322633
sFas (pg/ml),OPN (pg/ml),0.17101,0.16539983,0.038579993,0.17101,5.7548876,0.074901044
Kallikrein-6 (pg/ml),CEA (pg/ml),0.17079,0.15049818,0.032970004,0.17079,5.7548876,0.14244935
sFas (pg/ml),CEA (pg/ml),0.17042,0.16743954,0.020570002,0.17042,5.7548876,0.05459371
sPECAM-1 (pg/ml),HE4 (pg/ml),0.17024,0.16986755,0.07349999,0.17024,5.70044,-0.019299185
PAR (pg/ml),Kallikrein-6 (pg/ml),0.17021,0.16857582,0.035779998,0.17021,5.7548876,0.04042505
SHBG (nM),Midkine (pg/ml),0.17004,0.16642314,0.011399999,0.17004,5.7548876,0.060140245
Leptin (pg/ml),GDF15 (ng/ml),0.16985,0.16779822,0.07319,0.16985,5.7548876,0.0452966
HE4 (pg/ml),Follistatin (pg/ml),0.1696,0.16384184,0.03592,0.1696,5.7548876,0.07588245
sPECAM-1 (pg/ml),Kallikrein-6 (pg/ml),0.16911,0.111129984,0.012329996,0.16911,5.7548876,0.2407904
sPECAM-1 (pg/ml),OPG (ng/ml),0.16904,0.12318348,0.050529994,0.16904,5.7548876,0.21414134
sEGFR (pg/ml),Endoglin (pg/ml),0.16893,0.1598981,0.004560001,0.16893,5.7548876,0.09503623
Myeloperoxidase (ng/ml),Midkine (pg/ml),0.16881,0.16777402,0.015179999,0.16881,5.7548876,0.032186467
DKK1 (ng/ml),CD44 (ng/ml),0.16859,0.14287141,0.059599996,0.16859,5.7548876,0.16037016
sEGFR (pg/ml),NSE (ng/ml),0.16801,0.13819236,0.019940004,0.16801,5.7548876,0.17267784
sEGFR (pg/ml),Midkine (pg/ml),0.16781,0.15288004,0.018130004,0.16781,5.7548876,0.122188196
Midkine (pg/ml),Mesothelin (ng/ml),0.16778,0.14857931,0.013870001,0.16778,5.7548876,0.13856651
Leptin (pg/ml),DKK1 (ng/ml),0.16775,0.16772337,0.07628,0.16775,5.7548876,-0.0051599774
sEGFR (pg/ml),GDF15 (ng/ml),0.1676,0.16237277,0.072440006,0.1676,5.7548876,0.07229964
Thrombospondin-2 (pg/ml),OPN (pg/ml),0.16735,0.16733125,0.026360005,0.16735,5.7548876,0.0043300474
Mesothelin (ng/ml),GDF15 (ng/ml),0.16732,0.08195058,0.05883,0.16732,5.7548876,0.29218045
sHER2/sEGFR2/sErbB2 (pg/ml),Prolactin (pg/ml),0.16731,0.16728583,0.047480002,0.16731,5.7548876,0.004916954
sPECAM-1 (pg/ml),G-CSF (pg/ml),0.1671,0.15923926,0.04642,0.1671,5.7548876,0.088660754
TIMP-2 (pg/ml),sEGFR (pg/ml),0.16707,0.13225323,0.025130004,0.16707,5.7548876,0.18659252
sHER2/sEGFR2/sErbB2 (pg/ml),Galectin-3 (ng/ml),0.16704,0.15819122,0.038790002,0.16704,5.7548876,0.094067976
sPECAM-1 (pg/ml),AFP (pg/ml),0.16681,0.16556017,0.033040002,0.16681,5.7548876,-0.03535307
PAR (pg/ml),AFP (pg/ml),0.1668,0.16527073,0.024100002,0.1668,5.7548876,-0.03910588
TIMP-1 (pg/ml),sHER2/sEGFR2/sErbB2 (pg/ml),0.16667,0.11486207,0.013969988,0.16667,5.7548876,0.22761354
PAR (pg/ml),Follistatin (pg/ml),0.16663,0.15030167,0.011769999,0.16663,5.7548876,0.1277824
Galectin-3 (ng/ml),CA-125 (U/ml),0.16662,0.16474925,0.035959996,0.16662,5.7548876,0.043252192
PAR (pg/ml),CYFRA 21-1 (pg/ml),0.1666,0.16624169,0.037170008,0.1666,5.7548876,-0.01892917
Kallikrein-6 (pg/ml),Angiopoietin-2 (pg/ml),0.16644,0.1663623,0.03311999,0.16644,5.7548876,0.008814526
PAR (pg/ml),FGF2 (pg/ml),0.16634,0.16128121,0.017690003,0.16634,5.7548876,-0.07112513
CA19-9 (U/ml),Angiopoietin-2 (pg/ml),0.16626,0.15482605,0.052840002,0.16626,5.7548876,0.10692967
Follistatin (pg/ml),CYFRA 21-1 (pg/ml),0.16617,0.16462716,0.04084,0.16617,5.7548876,0.03927895
Myeloperoxidase (ng/ml),CD44 (ng/ml),0.16567,0.15678355,0.007579997,0.16567,5.7548876,0.0942679
TIMP-2 (pg/ml),Follistatin (pg/ml),0.16544,0.1578598,0.02545999,0.16544,5.7548876,0.0870643
Kallikrein-6 (pg/ml),Galectin-3 (ng/ml),0.16504,0.10990305,0.021600008,0.16504,5.7548876,0.23481257
Thrombospondin-2 (pg/ml),sEGFR (pg/ml),0.16436,0.14170434,0.030650005,0.16436,5.7548876,0.150518
CA 15-3 (U/ml),AFP (pg/ml),0.16435,0.16393055,0.030259997,0.16435,5.7548876,0.020480722
sHER2/sEGFR2/sErbB2 (pg/ml),CYFRA 21-1 (pg/ml),0.16435,0.16372935,0.056760006,0.16435,5.7548876,-0.024912897
Myeloperoxidase (ng/ml),DKK1 (ng/ml),0.16422,0.13268466,0.019299999,0.16422,5.7548876,0.17758192
TIMP-1 (pg/ml),sEGFR (pg/ml),0.16416,0.14101592,0.0061399937,0.16416,5.7548876,0.15213177
SHBG (nM),OPG (ng/ml),0.1638,0.16354565,0.051360004,0.1638,5.7548876,0.015948175
sPECAM-1 (pg/ml),sFas (pg/ml),0.16364,0.15783037,0.031540006,0.16364,5.7548876,-0.07622093
sHER2/sEGFR2/sErbB2 (pg/ml),AFP (pg/ml),0.16343,0.16316023,0.023149997,0.16343,5.7548876,-0.016424796
Thrombospondin-2 (pg/ml),CEA (pg/ml),0.1632,0.16310292,0.029969998,0.1632,5.7548876,-0.009852929
Midkine (pg/ml),Kallikrein-6 (pg/ml),0.16276,0.04140029,0.016180001,0.16276,5.7548876,0.3483672
sHER2/sEGFR2/sErbB2 (pg/ml),NSE (ng/ml),0.16232,0.11720412,0.010710008,0.16232,5.7548876,0.212405
TIMP-1 (pg/ml),Myeloperoxidase (ng/ml),0.16231,0.15169264,0.018739998,0.16231,5.7548876,0.10304058
Prolactin (pg/ml),AXL (pg/ml),0.16228,0.16090573,0.032199994,0.16228,5.7548876,0.037071064
SHBG (nM),NSE (ng/ml),0.16222,0.16214417,0.027649999,0.16222,5.7548876,0.008707884
Myeloperoxidase (ng/ml),Follistatin (pg/ml),0.16172,0.15518598,0.024719998,0.16172,5.7548876,0.080833256
SHBG (nM),G-CSF (pg/ml),0.16152,0.15940881,0.042630002,0.16152,5.7548876,0.04594776
TIMP-2 (pg/ml),Leptin (pg/ml),0.16135,0.15862553,0.029939994,0.16135,5.7548876,0.052196454
Prolactin (pg/ml),Endoglin (pg/ml),0.16132,0.16128802,0.02302,0.16132,5.7548876,-0.0056549003
TIMP-1 (pg/ml),SHBG (nM),0.16096,0.15725444,0.014280006,0.16096,5.7548876,0.060873322
sEGFR (pg/ml),HE4 (pg/ml),0.16087,0.15997286,0.028049998,0.16087,5.7548876,-0.029952338
sHER2/sEGFR2/sErbB2 (pg/ml),CEA (pg/ml),0.16074,0.12411325,0.022009999,0.16074,5.7548876,0.19138119
OPN (pg/ml),CD44 (ng/ml),0.1607,0.06689189,0.01529,0.1607,5.7548876,0.3062811
Myeloperoxidase (ng/ml),Kallikrein-6 (pg/ml),0.16063,0.14853661,0.010260001,0.16063,5.7548876,0.10996999
Myeloperoxidase (ng/ml),CA 15-3 (U/ml),0.16048,0.15905192,0.01638,0.16048,5.7548876,0.037789825
Kallikrein-6 (pg/ml),FGF2 (pg/ml),0.15991,0.13199165,0.028159998,0.15991,5.7548876,0.16708781
sHER2/sEGFR2/sErbB2 (pg/ml),HE4 (pg/ml),0.15967,0.15943797,0.03183,0.15967,5.7548876,0.01523221
PAR (pg/ml),OPG (ng/ml),0.15952,0.13821606,0.040409997,0.15952,5.7548876,0.14595868
SHBG (nM),GDF15 (ng/ml),0.15943,0.13932784,0.06849,0.15943,5.7548876,0.14178209
TGFa (pg/ml),Follistatin (pg/ml),0.15939,0.15378037,0.032920003,0.15939,5.7548876,0.0748975
NSE (ng/ml),AXL (pg/ml),0.15907,0.15198106,0.021580003,0.15907,5.7548876,0.08419588
TIMP-2 (pg/ml),Angiopoietin-2 (pg/ml),0.15882,0.13860787,0.011419997,0.15882,5.7548876,0.14216936
sPECAM-1 (pg/ml),SHBG (nM),0.15868,0.15784784,0.018330008,0.15868,5.7548876,0.02884745
OPG (ng/ml),Mesothelin (ng/ml),0.15853,0.05345071,0.038899995,0.15853,5.7548876,0.32415935
Thrombospondin-2 (pg/ml),Endoglin (pg/ml),0.15851,0.15847571,0.010570005,0.15851,5.7548876,0.0058553023
SHBG (nM),Galectin-3 (ng/ml),0.15847,0.14555079,0.017779998,0.15847,5.7548876,0.11366276
Kallikrein-6 (pg/ml),AXL (pg/ml),0.15797,0.101579264,0.009559989,0.15797,5.7548876,0.23746733
Follistatin (pg/ml),CD44 (ng/ml),0.1579,0.15110292,0.03468001,0.1579,5.7548876,0.08244448
OPN (pg/ml),G-CSF (pg/ml),0.15771,0.15517166,0.037720002,0.15771,5.7548876,0.05038188
HGF (pg/ml),Follistatin (pg/ml),0.1577,0.14182988,0.022739999,0.1577,5.7548876,0.12597665
SHBG (nM),IL-8 (pg/ml),0.15755,0.155874,0.0352,0.15755,5.7548876,0.040939078
NSE (ng/ml),Leptin (pg/ml),0.15752,0.1560346,0.029190004,0.15752,5.7548876,0.038540695
sFas (pg/ml),AXL (pg/ml),0.15736,0.15650442,0.023260001,0.15736,5.7548876,-0.029250322
sEGFR (pg/ml),AFP (pg/ml),0.15731,0.15643217,0.01631999,0.15731,5.7548876,0.029628098
sHER2/sEGFR2/sErbB2 (pg/ml),PAR (pg/ml),0.1572,0.078771204,0.01007,0.1572,5.7548876,0.2800514
sHER2/sEGFR2/sErbB2 (pg/ml),FGF2 (pg/ml),0.15708,0.14918552,0.028939992,0.15708,5.7548876,-0.08885084
OPN (pg/ml),HGF (pg/ml),0.15676,0.08481007,0.02053,0.15676,5.7548876,0.26823485
sHER2/sEGFR2/sErbB2 (pg/ml),CA 15-3 (U/ml),0.15662,0.14226383,0.015499994,0.15662,5.7548876,0.11981722
Thrombospondin-2 (pg/ml),AXL (pg/ml),0.15651,0.12774801,0.023809996,0.15651,5.7548876,0.16959359
Leptin (pg/ml),CA19-9 (U/ml),0.15636,0.15628113,0.040980004,0.15636,5.7548876,0.008881141
OPG (ng/ml),Leptin (pg/ml),0.15629,0.15251336,0.06667999,0.15629,5.7548876,0.06145432
sHER2/sEGFR2/sErbB2 (pg/ml),Follistatin (pg/ml),0.15607,0.1554015,0.023489997,0.15607,5.7548876,0.02585527
OPN (pg/ml),CA 15-3 (U/ml),0.15605,0.14220226,0.02308999,0.15605,5.7548876,0.11767639
OPN (pg/ml),Kallikrein-6 (pg/ml),0.15594,0.11347083,0.01591,0.15594,5.7548876,0.20608048
Midkine (pg/ml),Angiopoietin-2 (pg/ml),0.15593,0.15587844,0.016199999,0.15593,5.7548876,0.0071800104
Mesothelin (ng/ml),HE4 (pg/ml),0.15586,0.14036247,0.04124,0.15586,5.7548876,0.12448911
Mesothelin (ng/ml),CEA (pg/ml),0.1558,0.12713568,0.011099994,0.1558,5.7548876,0.16930541
SHBG (nM),FGF2 (pg/ml),0.15575,0.15569788,0.013369999,0.15575,5.7548876,0.007219513
OPN (pg/ml),NSE (ng/ml),0.15573,0.14994873,0.017369993,0.15573,5.7548876,0.07603463
Follistatin (pg/ml),AFP (pg/ml),0.15556,0.15336956,0.03523,0.15556,5.7548876,0.04680222
PAR (pg/ml),IL-8 (pg/ml),0.15547,0.15524931,0.025369998,0.15547,5.7548876,0.014855648
Leptin (pg/ml),CYFRA 21-1 (pg/ml),0.15543,0.14902548,0.067760006,0.15543,5.7548876,0.08002827
TIMP-2 (pg/ml),CA 15-3 (U/ml),0.15543,0.1539611,0.027930006,0.15543,5.7548876,0.038326282
NSE (ng/ml),Mesothelin (ng/ml),0.1554,0.12436874,0.022489995,0.1554,5.7548876,0.1761569
PAR (pg/ml),CA19-9 (U/ml),0.15519,0.14900526,0.05407,0.15519,5.7548876,0.078643136
sHER2/sEGFR2/sErbB2 (pg/ml),Myeloperoxidase (ng/ml),0.15509,0.14435935,0.014339998,0.15509,5.7548876,0.103588864
CEA (pg/ml),CA 15-3 (U/ml),0.15508,0.101991035,0.022289999,0.15508,5.7548876,0.23041044
Endoglin (pg/ml),CEA (pg/ml),0.15501,0.1492108,0.031950004,0.15501,5.7548876,0.07615248
PAR (pg/ml),CA 15-3 (U/ml),0.15456,0.15436362,0.028060004,0.15456,5.7548876,0.014013475
PAR (pg/ml),CA-125 (U/ml),0.1542,0.15267994,0.02741,0.1542,5.7548876,-0.038988065
TIMP-1 (pg/ml),Angiopoietin-2 (pg/ml),0.1542,0.13392745,0.01196,0.1542,5.7548876,0.14238173
TGFa (pg/ml),Leptin (pg/ml),0.15415,0.15414529,0.07141999,0.15415,5.7548876,-0.0021690393
SHBG (nM),AFP (pg/ml),0.15401,0.12752058,0.026,0.15401,5.7548876,0.1627557
FGF2 (pg/ml),CEA (pg/ml),0.15393,0.15230098,0.0264,0.15393,5.7548876,0.040360913
Kallikrein-6 (pg/ml),DKK1 (ng/ml),0.15374,0.13943622,0.062740006,0.15374,5.7548876,0.11959843
TGFa (pg/ml),sEGFR (pg/ml),0.15372,0.15224743,0.02944,0.15372,5.7548876,0.038374126
TIMP-1 (pg/ml),Kallikrein-6 (pg/ml),0.15366,0.11121428,0.012910001,0.15366,5.7548876,0.20602359
OPN (pg/ml),Mesothelin (ng/ml),0.1536,0.09056433,0.008079998,0.1536,5.7548876,0.25106907
sHER2/sEGFR2/sErbB2 (pg/ml),Angiopoietin-2 (pg/ml),0.15359,0.14942402,0.012270004,0.15359,5.7548876,0.064544365
sEGFR (pg/ml),Kallikrein-6 (pg/ml),0.15356,0.10413815,0.01018,0.15356,5.7548876,0.22231025
GDF15 (ng/ml),AXL (pg/ml),0.1534,0.14204958,0.0608,0.1534,5.7548876,0.10653836
PAR (pg/ml),Angiopoietin-2 (pg/ml),0.15334,0.14549915,0.013069995,0.15334,5.7548876,0.08854856
OPN (pg/ml),GDF15 (ng/ml),0.15329,0.10826553,0.042840004,0.15329,5.7548876,0.21218972
